Order_Item_Id,order_id,product_id,Quantity,price
KK2D3K5C5K0A,O501568,101568,7,245.72
YL5U6U2G8X0W,O501569,101569,7,715.24
EJ0R5R9R3K8Z,O501570,101570,6,413.68
YZ5U1D9N3Q8B,O501571,101571,50,704.93
ZD1O9Q5B8F2I,O501572,101572,7,42.78
FN0T6R5Q8R0C,O501573,101573,3,820.32
RY5T6O3D5I0G,O501574,101574,3,843.32
GT1X2V1B1K3G,O501575,101575,7,512.53
GL0U7M8V5K7S,O501576,101576,7,84.85
ZT5R4Z3V4Z0Q,O501577,101577,50,937.75
SS8N8A2P5Y0B,O501578,101578,3,48.52
BB9S6U7D3R7G,O501579,101579,50,28.7
JB1O8D8P2V3N,O501580,101580,3,814.11
YA2C9H4Y0A8N,O501581,101581,50,951.17
ZL3Z7P6X0M3I,O501582,101582,6,763.51
DL5D6P8A4W9W,O501583,101583,1,980.37
LH3W1H8N9B7D,O501584,101584,1,781.07
VD9D5Z3D8B5W,O501585,101585,6,203.38
ML7Y3J7H8B2C,O501586,101586,6,572.88
VN5R9V1F5T5T,O501587,101587,7,91.33
LW9R3O0D6P4V,O501588,101588,7,414.95
PY2B0K5K7M6P,O501589,101589,3,360.94
NG6B6B5T3R5O,O501590,101590,1,135.33
VP6Q7E9U6V6C,O501591,101591,50,622.65
LJ8Y0C7M1T7J,O501592,101592,1,885.5
UT8K0K1K3N3T,O501593,101593,7,614.79
JQ2P6T2I8I2X,O501594,101594,50,577.36
KX4W3G8Q6J0M,O501595,101595,6,801.83
AL7X2I9A0I7M,O501596,101596,1,318.19
ZI4F3E8W1U3C,O501597,101597,50,578.95
WF1S1I8J4S0A,O501598,101598,1,984.62
GA3S3H0J5D9I,O501599,101599,6,758.23
AD2N8O4K9S3E,O501600,101600,1,939.45
FH1I5B5U9K6I,O501601,101601,6,478.78
XV0A2I4H3X3T,O501602,101602,6,129.42
RW7C1N7F2D7F,O501603,101603,7,339.74
YI8X0N0R0N9V,O501604,101604,1,306.86
HJ1M2X6U0M6F,O501605,101605,6,686.07
CJ9C0Z0C3P6Q,O501606,101606,50,922.1
KU2M4F0D1K5U,O501607,101607,7,284.97
RU2P2V5A7S8P,O501608,101608,1,744.67
QS5L3D9K1E4V,O501609,101609,1,178.35
WV9Y4U8Q3B8L,O501610,101610,1,514.61
MU0H5Z4D7D7A,O501611,101611,6,851.27
CJ5Z9U7R3U8I,O501612,101612,1,163.93
DO0E5V2W3W2H,O501613,101613,3,365.31
VM6K7F2O2A4Q,O501614,101614,6,47.32
DI4Q4Z6I8R8H,O501615,101615,7,806.85
HN3T5G1W5I5T,O501616,101616,3,921.95
IK1O3L2Z5O7T,O501617,101617,3,195.96
VT9I7Q5P4B5H,O501618,101618,3,798.21
FI8Y0K3T8V0V,O501619,101619,7,926.87
ZW5H3X7F2L0Z,O501620,101620,6,765.98
QF2V9Q9M2P6Y,O501621,101621,1,274.56
NH0U5P8R2S5N,O501622,101622,7,986.54
CF5S4S7V4J4K,O501623,101623,1,557.47
TK9F3F0N0Y1C,O501624,101624,6,786.24
AR6Y4Q2Q8U6J,O501625,101625,3,24.57
YY5X4X7T3Q7O,O501626,101626,50,137.58
RD7U6Q5Z0G5K,O501627,101627,6,867.79
TG8T1U3E7B9N,O501628,101628,7,266
WJ4N2D7D3O1L,O501629,101629,50,314.02
UK6B2Y0G8T3S,O501630,101630,3,638.94
KH3M5K5Y2E1C,O501631,101631,7,606.6
MR1F4L5L1R1H,O501632,101632,3,911.28
EA3N1X8V8R6O,O501633,101633,7,331.69
QV6W3H6W5G7S,O501634,101634,50,334.97
DE9O3X9M7D9D,O501635,101635,1,333.22
LZ2L7Q1E2O0E,O501636,101636,50,450.67
ZS5F5K6O7Y0C,O501637,101637,3,323.17
ZO3W6C7A4D7Z,O501638,101638,3,186.25
HD8G3Z7T0E7N,O501639,101639,7,473.41
KA0C7F7B1L8P,O501640,101640,50,146.83
IR3W7N1Q5T5E,O501641,101641,1,640.76
KR7B3T6B4S2D,O501642,101642,50,819.73
WN8X0I5O5I0F,O501643,101643,3,724.38
JU7D4K1L8P2T,O501644,101644,50,766.36
ON6S9O7K3K6T,O501645,101645,50,966.38
NF9B0Z9B4V7F,O501646,101646,50,187.76
RF0Z7F4I1C5M,O501647,101647,3,932.39
QY6V1Y1K2R0L,O501648,101648,1,442.36
LR7A2U3Q9O1R,O501649,101649,3,611.2
JS3Z3Q7X4J4Y,O501650,101650,50,666.18
XI2W5S9P5D9B,O501651,101651,50,533.25
GD0F8M0O1Q4W,O501652,101652,6,588.37
IJ7T9K9D1V8G,O501653,101653,7,533.69
LB2I9D5K9T5K,O501654,101654,50,612.19
AX0E6K7U2Q1Z,O501655,101655,1,819.7
OE6R0D9T8I6I,O501656,101656,3,135.71
HA1R2M9O7A6Y,O501657,101657,6,807.69
CI9U1X5X8F5K,O501658,101658,3,28.18
GD4O7I9R4P8A,O501659,101659,50,676.98
XZ0J0O4S6V4N,O501660,101660,3,823.93
ZA2B8I1R5S7D,O501661,101661,3,620
ZO6U6M7D8G8F,O501662,101662,7,339.48
OY6H5P8P6Y9P,O501663,101663,3,544.8
WV1E8V8Y6B1T,O501664,101664,7,491.41
VD7H4F6Z2R8W,O501665,101665,7,567.56
VK5J0J0N0S3C,O501666,101666,50,446.83
SZ2J2C7H9K9X,O501667,101667,1,18.81
ZF7M2W4V7M3V,O501668,101668,1,17.69
BM0U0U9M3R3R,O501669,101669,3,138.68
LH3R9H9P3C9T,O501670,101670,1,247.35
BK2S9Y1W3D9V,O501671,101671,3,736.93
FF8G2U9T7W6I,O501672,101672,6,476.78
SM1P0W7S9U6P,O501673,101673,7,201.14
GF2J9X7D4K9U,O501674,101674,50,199.5
FT7Q3Z6X5D1S,O501675,101675,1,827.26
QZ2T9P4L7T5C,O501676,101676,1,88.79
DN0Q4G1U9G5Q,O501677,101677,6,639.09
JY9I6K6N5N4I,O501678,101678,3,79.56
LT2G8Q9Z6I1T,O501679,101679,3,88.52
GG6A4Q9I8T1S,O501680,101680,7,681.84
TK1V0A0S2E3S,O501681,101681,3,664.85
KV4T1E6N1D6L,O501682,101682,50,323.16
FZ3L6P2I4L2Z,O501683,101683,7,574.27
JU8G2K0Q1F2O,O501684,101684,1,853.59
JD6Z8X9D9C8K,O501685,101685,50,628.41
HP8M8H7O0P5U,O501686,101686,3,763.63
VY7P5L3A9E1F,O501687,101687,7,174.03
NV0M8M9N5I3S,O501688,101688,1,303.62
BY2W5Y4X9V3Z,O501689,101689,6,588.43
QW3D6W7E8N3A,O501690,101690,3,18.74
RO7G9O5L2H1U,O501691,101691,3,941.05
OS9S6T0B9G4L,O501692,101692,3,167.89
OX3R2F0Z2I8F,O501693,101693,6,750.61
PU6W5T6H2E8M,O501694,101694,3,624.3
XF1N5Y9K7G5D,O501695,101695,3,905.64
WV6X7V8E1J0S,O501696,101696,6,867.48
IM2R0G7Z9H4B,O501697,101697,1,442.47
YW4M1T5E9S5V,O501698,101698,1,135.23
ID0E9X3S9D9X,O501699,101699,1,497.61
OM3K6B4T9U1T,O501700,101700,50,864.64
FD4M3N2V3L0H,O501701,101701,7,153.1
YW9I5Z8I8M2K,O501702,101702,50,718.84
EH4U3N4R5O8V,O501703,101703,3,690.24
KN7O1N0E0V2M,O501704,101704,1,428.26
DI1G5W8X5X6A,O501705,101705,7,561.23
UW1Y8I3A8B4T,O501706,101706,6,86.81
MH2Q5Z9Y5X8S,O501707,101707,7,88.07
SE6U6V5T1J7L,O501708,101708,6,595.69
JE1U5H3Y9E3N,O501709,101709,3,558.73
VM3L6W6C5M4N,O501710,101710,50,462.08
QV2P3E2W5L9W,O501711,101711,3,104.75
RN0P1C5K5K0U,O501712,101712,50,567.64
MH2C0T5G5W7W,O501713,101713,1,359.77
KK1X9P8T0S8P,O501714,101714,50,971.92
IE8A9D4J9A8J,O501715,101715,7,108.06
GV6W5T4N7P8S,O501716,101716,3,352.65
VN2G9S0R4Y0N,O501717,101717,50,663.79
JF2L9R0J3K0D,O501718,101718,7,79.87
JN8M9C5Y2E9E,O501719,101719,6,53.01
ER8M5Z8A5N1U,O501720,101720,6,692.05
UN1G2I4M2Y8G,O501721,101721,3,328.4
KJ1L1P5E1M4T,O501722,101722,1,232
OV4J1B5Y8T4G,O501723,101723,50,962.64
RN7Y3D9V7D0S,O501724,101724,50,637.4
BA0F1V3N3E0C,O501725,101725,1,787.2
ND7Q2L1J5Z4S,O501726,101726,7,312.77
FW6O3H7T5H8S,O501727,101727,3,476.08
CX5F7C3V2P5E,O501728,101728,1,293.33
YH1F8H4G4N7R,O501729,101729,1,232.48
DF8P6V5B1R9H,O501730,101730,3,141.38
KM6Q9H2O2Y5I,O501731,101731,50,129.16
GN5P2Y9I2B9C,O501732,101732,6,203.63
XD4T7A7Z5I1V,O501733,101733,6,392.49
AB9H6T1V0X9R,O501734,101734,3,361.69
HS3Z0F3H1J5C,O501735,101735,1,942.28
SK7W2T2H4V9A,O501736,101736,1,318.6
WR4X9P7B3N3H,O501737,101737,3,850.82
QK7Z6I3J4T2Q,O501738,101738,1,297.81
PY4X9V2D5H8P,O501739,101739,50,798.77
CC7Z0T9V5T4D,O501740,101740,6,33.84
TB6Q5H7H7L5C,O501741,101741,7,900.14
AD4K9X8C8G2X,O501742,101742,3,828.75
HB0F4L8T6I1V,O501743,101743,1,527.47
RN2S2C7U2V8L,O501744,101744,7,373.53
UO2T9S7W7H1M,O501745,101745,6,128.89
ID1I5Z8N9R8Q,O501746,101746,3,994.34
DC8K9E5G4G7C,O501747,101747,7,896.48
UR4L4H8I9I5F,O501748,101748,6,518.2
DO2J0T1Y3V5L,O501749,101749,1,676.82
OH5S5X2P0B2S,O501750,101750,7,766.33
QF5S7M8N5B3G,O501751,101751,7,216.63
AL4P4S8Q2R0N,O501752,101752,6,158.52
ZC3L9X0M3N2W,O501753,101753,3,868.42
OJ1V3V7G2T2D,O501754,101754,50,297.53
EZ3J9V8G4P4U,O501755,101755,1,993.21
FT4C0K5M8J6Y,O501756,101756,6,795.49
RQ9T3P3H9L7I,O501757,101757,6,249.16
JA3T2Z2P9F8R,O501758,101758,50,73.67
KQ0Q2H3Y0K7C,O501759,101759,1,19
AU3A5I4N1E2D,O501760,101760,50,210.76
KF9K8U1I6I2G,O501761,101761,3,271.69
US0B5C0O3P3R,O501762,101762,6,440.13
UG7Z7M9D8B0L,O501763,101763,1,306.92
EX4L7O3S2C4E,O501764,101764,3,23.66
WD9T4C0R0E5W,O501765,101765,7,194.03
SB1K3V6N8F8G,O501766,101766,6,932.97
VH3Q1I8I3E9S,O501767,101767,6,130.49
HW0R0I9Y6U9C,O501768,101768,1,172.1
VS8S1E6T6I6P,O501769,101769,6,426.47
QP1Q5R7Y8B6F,O501770,101770,3,923.53
YY1P1L5D4R1X,O501771,101771,3,760.88
ID4B8X8J5M9M,O501772,101772,50,951.69
RY1K3F1B0H2F,O501773,101773,3,681.46
WN8L5X2K6D2T,O501774,101774,50,292.08
YW3X0G0V0W5K,O501775,101775,1,978.71
MY0K6O8L1M2E,O501776,101776,7,117.73
ST7V0U2Q1D2S,O501777,101777,6,896.39
IP9T7P9X7X5Y,O501778,101778,1,146.06
FM2Z6S7L1A4P,O501779,101779,50,742.59
EE8T4R8X3K3J,O501780,101780,50,828.18
VQ1S1R8G5D9K,O501781,101781,6,658.13
SP8M4C5K8D5B,O501782,101782,3,131.36
SC4K9J8C0Q5A,O501783,101783,3,743.32
EA4W7T4Q7P5Z,O501784,101784,6,679.08
PO4H5F9H5V7O,O501785,101785,3,678.03
AA3D5N8S9A6B,O501786,101786,50,359.17
MN8N7B8U3D6D,O501787,101787,50,875.69
KC7N4I2O9Z6Z,O501788,101788,50,614.01
DB6J5N1K2I9X,O501789,101789,7,709.77
ZJ4N9L5S3M4M,O501790,101790,1,569.8
QT3A0R7F4N8W,O501791,101791,3,543.87
LY0X7B4C0W4F,O501792,101792,7,346.9
UK2X1T4W7Z6T,O501793,101793,6,299.82
KD8H0H9Y2Y2H,O501794,101794,6,576.06
KK9U3G9Z8T8V,O501795,101795,50,158.95
CG9N6K8G9S7L,O501796,101796,50,240.08
CP9Z9A4I3B7I,O501797,101797,1,745.85
NE2L7P3P5J4P,O501798,101798,1,633.08
AE5Z3D2K1S3F,O501799,101799,6,750.3
TH5X6H3Y5T8I,O501800,101800,7,940.58
AM2V2U7S9W4D,O501801,101801,3,379.08
BF8V2E4U7H9U,O501802,101802,7,305.13
RA5D2M9Z2C0Z,O501803,101803,3,388.73
ZX9S7S7S9U9W,O501804,101804,50,177.48
QY3T5N5O7T3A,O501805,101805,6,55.4
ZT3X0I3I3G3D,O501806,101806,7,690.73
WZ6E3U4K9E8N,O501807,101807,6,635.04
LL2E0Q4P1O6O,O501808,101808,7,912.2
XY0L1G0Z0U1I,O501809,101809,50,553.43
WH0K2G3Q8X2R,O501810,101810,50,148.54
AE0J0K9J0B4J,O501811,101811,1,966.55
CJ6V9F1W2C6Q,O501812,101812,1,858.88
OF1G0U3E9F6K,O501813,101813,1,607.3
LK2K0H6V7N0K,O501814,101814,6,216.88
PE7I1W9K8K0F,O501815,101815,3,652.4
WS8R6I6S8Q7H,O501816,101816,50,926.07
EZ5G6D8W3O7T,O501817,101817,50,10.02
XN5F8Z0S1E3D,O501818,101818,1,618.97
QU8I0D7B3U9U,O501819,101819,6,189.12
TA8V2E2S7A5E,O501820,101820,3,45.41
RC1V8W9A7S8X,O501821,101821,3,870.01
OI1D6T0I3W4C,O501822,101822,1,824.32
FI3L0Q4N9F9B,O501823,101823,1,877.64
LT0O4P3X5M1U,O501824,101824,3,135.31
VE9M3E2V4R6V,O501825,101825,7,127.7
UU5H3X1S6E7X,O501826,101826,3,655.83
YY7K7T7I8L8K,O501827,101827,50,676.11
IN3B5G0N4W6J,O501828,101828,6,507.69
ZG9I8E9F8V7E,O501829,101829,1,610.46
IC8F5P4Z7Q7T,O501830,101830,1,977.3
GN7W5L4D4R6W,O501831,101831,1,909.88
AN9S8L8L9P2L,O501832,101832,50,344.65
CC2L1E3A2W3I,O501833,101833,3,76.19
IQ5V1L6D3J5A,O501834,101834,1,870.16
OL8Q2B2G1G2E,O501835,101835,50,899.49
ZT9Q2H1S6J8G,O501836,101836,7,643.92
FI9I1B4X6H6O,O501837,101837,1,753.57
XO0W1L2V8O7A,O501838,101838,6,175.51
NP3H9K3A6H7M,O501839,101839,1,195.2
BQ0C7S1Z4L6M,O501840,101840,7,615.66
XX6Y3A8F1F2H,O501841,101841,3,653.33
ZP9E0F5P1Q1L,O501842,101842,6,767.88
VP0M3U1T7F1U,O501843,101843,7,549.18
ZB2F1S3U9E2R,O501844,101844,6,830.64
OL8O8K6V0O7E,O501845,101845,7,267.89
FL1G5S7H2X4O,O501846,101846,6,767.7
EL4L1K8R7S0Y,O501847,101847,7,118.53
IH1J2F2Z5J0B,O501848,101848,1,923.53
XG2X5N9A9M5P,O501849,101849,1,974.27
FS2K6U2H8H0C,O501850,101850,6,978.38
JE9U2I5I1S7Y,O501851,101851,7,137.92
MR9D2V5W5W5Q,O501852,101852,3,999.96
DH9B2Y4V9D5F,O501853,101853,7,530.67
YF9P2T8U8E6O,O501854,101854,1,655.69
HQ3H9M1N9P9Q,O501855,101855,6,650.31
LT8F6U6M3I6V,O501856,101856,3,973.41
SU9B2Y6T3T1C,O501857,101857,1,745.03
TF6J5V0V5B2R,O501858,101858,50,656.33
QQ8K1I7V4W9V,O501859,101859,6,391.14
XX0D6T4C3N2O,O501860,101860,6,737.3
ZB8D5X8D7F4T,O501861,101861,6,701.74
DS4M0A6Q5H8A,O501862,101862,6,578.49
GX6S5C8K2T2W,O501863,101863,7,735.69
HQ5X0I1I4G6R,O501864,101864,6,383.05
XU1P7C2R5I2P,O501865,101865,1,592.09
HH9T0A4T7K8A,O501866,101866,7,991.48
KL1X5Q8C4Z8P,O501867,101867,7,384.74
YP0Z6A7K6H1A,O501868,101868,7,70.8
OT8W7V9C5Z1H,O501869,101869,1,600.52
CY7Y3F4J8K2R,O501870,101870,3,582.03
MC5I0R8B7N9Z,O501871,101871,50,748.02
DK8V6K2H3U9M,O501872,101872,1,671.61
NJ5Y9S4P8O9O,O501873,101873,1,705.14
EO4X1M3R4Y4W,O501874,101874,6,873.57
ZA5Q5Q6E0S9G,O501875,101875,6,40.97
YA4J3V1E7P3Z,O501876,101876,6,189.72
UX1Y4Z7U8J5U,O501877,101877,6,593.48
FR3C7N4W6B5R,O501878,101878,50,145.07
UI5O1F0P2V4R,O501879,101879,3,895.15
HX7M4C4M5X2D,O501880,101880,7,242.97
EZ4I1V0R0J8P,O501881,101881,1,375.82
QY6V9C7L3N3D,O501882,101882,6,589.82
YJ3U3D9T0M0F,O501883,101883,3,232.29
AO8L5N5D1L3F,O501884,101884,3,439.02
YS8A0E8O6W0H,O501885,101885,7,769.53
JG6U6H6E2S1I,O501886,101886,6,768.55
PG6L3X9A4D0L,O501887,101887,1,673.73
VO2A7D5N8C2M,O501888,101888,6,448.16
GA6R1E8W1O1F,O501889,101889,1,795.41
QG3A8X0I0K5H,O501890,101890,7,759.36
TG0D6X2M9D5L,O501891,101891,1,429.81
HG6B4K9W2B2R,O501892,101892,7,571.41
PY9D8E2Z8Y9S,O501893,101893,1,413.01
RC6G7N8V3E8P,O501894,101894,50,939.56
ND2B2X0D3X4J,O501895,101895,50,260.32
FJ7F4L9U3G3P,O501896,101896,6,173.64
SK1B2O2J5C0D,O501897,101897,1,890.77
MA8N7X7E4F1W,O501898,101898,7,478.48
OZ0Y3M1Y1Q9Y,O501899,101899,50,828.98
VO7Z8N1G4U9Z,O501900,101900,1,198.06
VG2F8F6H3C5W,O501901,101901,50,266.35
VB0P1C7M3T4U,O501902,101902,6,190.18
MC1H6F0H7S7Z,O501903,101903,7,628.14
OU1E9Q2K2R9A,O501904,101904,7,447.94
QB4E1R5S0L1Z,O501905,101905,7,238.94
TS0F2W4I8N6J,O501906,101906,3,351.41
ES1N2M3E4X8A,O501907,101907,7,289.64
DP1S2P0P6F0Q,O501908,101908,1,746.88
VZ4S4V0U7K7V,O501909,101909,6,259.68
YO9R4W2V6X5S,O501910,101910,7,398.35
SX2X4V3R7C8A,O501911,101911,50,922.91
VZ8J2S2S5O2H,O501912,101912,3,632.37
EQ8H2U9K6V8B,O501913,101913,3,266.83
HI1K7G8D6B6C,O501914,101914,3,275.19
BZ3Z9C4O7S5H,O501915,101915,3,804.61
KD9I2K1Q7V2I,O501916,101916,3,686.62
XK4O7F8X1K5U,O501917,101917,1,849.8
QE8Y5E0W8U3X,O501918,101918,1,731.65
WE2E8C7K4F1B,O501919,101919,1,210.92
CS0B5D3M9G6N,O501920,101920,7,712.34
YJ8N7J9L2Q3X,O501921,101921,1,729.66
KN4L8N7Q8G6J,O501922,101922,7,551.49
PP5L8Z0A1L9R,O501923,101923,1,580.16
PW4F8K2M0L9Y,O501924,101924,3,899.28
HF4E0Q5V7Z0B,O501925,101925,3,150.97
SO2S6O4Q1S5W,O501926,101926,3,443.42
FH7R3E8T8M2X,O501927,101927,1,121.66
AJ3E4W2J2Y2F,O501928,101928,6,246.97
HO6Z9K7R5V6Y,O501929,101929,3,52.18
WY1Y8K6H6P2N,O501930,101930,7,338.17
VD8A7T9Y4Z5C,O501931,101931,1,536.94
GO2G2D2S5I8U,O501932,101932,50,818.38
YJ0V7B7B2P3H,O501933,101933,7,913.27
IE0A7G2O4D3D,O501934,101934,50,897.49
BK1Q4W0D0E0O,O501935,101935,50,272.42
QR7N9K6N7A1B,O501936,101936,50,498.97
CZ8W8A4O3W0W,O501937,101937,1,510.05
UZ2W8L4J7R1O,O501938,101938,6,16.62
SW2P1T9P4L5I,O501939,101939,3,782.14
QQ1S2O9A2F0J,O501940,101940,50,712.71
BI0V1Y5E9F6U,O501941,101941,7,155.86
ZL9M3R7S3X1H,O501942,101942,6,912.35
UH2C0Z2Z1E3B,O501943,101943,3,660.51
MT8X1J1P2E9K,O501944,101944,3,195.28
TZ7D5D2X2K3D,O501945,101945,50,780.51
ZG2U5H6N3F8E,O501946,101946,3,800.49
WZ8C9J4P0C6I,O501947,101947,6,16.05
ZE6V8Z9I6O3K,O501948,101948,3,440.39
YO1O9Y5W5I6T,O501949,101949,50,109.87
TV3X5O9U8T4M,O501950,101950,6,70.73
KR6T0R8R5W9X,O501951,101951,1,429.95
BX9C3P7W7X0Y,O501952,101952,50,56.52
FI4H4I3G8M5L,O501953,101953,50,35.67
JP4Q5V0Y4L3O,O501954,101954,3,820.87
VY6O2T6L6L9A,O501955,101955,7,197.31
DW3Z7V4U8S5K,O501956,101956,6,434.39
OH3S6F8L4V9I,O501957,101957,7,43.98
MA1T4I8D8O4B,O501958,101958,7,521.17
AF7L5J9A4B3L,O501959,101959,6,236.49
ZX7L9Z1H8L7Y,O501960,101960,50,849.23
TZ3J8Z8G4M1S,O501961,101961,1,505.24
KU6I8N2D4M2C,O501962,101962,6,954.19
TH6U4L2G7I3F,O501963,101963,6,575.39
NP9W5J8C9B0Z,O501964,101964,50,421.45
VW2L5E0H4T4M,O501965,101965,6,677.32
LG6K6D8X2R9D,O501966,101966,1,675.67
ZX3P8N7I6Z8C,O501967,101967,50,232.46
WR5H2H0J5K8W,O501968,101968,1,953.09
DK1F8F5E6J6T,O501969,101969,50,508.29
DR9H7O3X8K0N,O501970,101970,1,290.28
EG9I7G7Q4D2E,O501971,101971,1,146.75
VR2Y4V4E5D3R,O501972,101972,7,208.78
UN3N1I6X4G8N,O501973,101973,50,983.2
QO9I9V3O8E4M,O501974,101974,3,591.4
ES6E5D9O5D0U,O501975,101975,50,793.2
KI4C2H5E0H3O,O501976,101976,7,334.7
CG1L7O5I8M8C,O501977,101977,50,84.32
HL1J7S4E6X7I,O501978,101978,50,738.5
MS4O8J3L7O6F,O501979,101979,50,12.2
TY7R8B9B2J2E,O501980,101980,50,216.87
ON0I7P3Z6H0H,O501981,101981,6,905.82
YA2Z0P8N6V0S,O501982,101982,50,343.15
FX5K6W4I8P4Z,O501983,101983,3,914.81
FS6J9A0A0P7I,O501984,101984,7,874.08
JO8T8V8M4U3L,O501985,101985,50,721.27
YA5V5L5A7C5P,O501986,101986,3,619.95
EZ4R1U9W0D1T,O501987,101987,50,307.61
CI9F7I4N2W3G,O501988,101988,1,758.17
RX3E6K4S6M2U,O501989,101989,50,411.1
FN0U1U3V5A4I,O501990,101990,1,749.02
JQ4F9F4B5C5G,O501991,101991,3,82.52
YX1N9P8F7J5W,O501992,101992,1,919.73
SD2I8W7M1Y4T,O501993,101993,6,481.5
QP6Y8V2H2E3H,O501994,101994,50,518.77
QG3Q5D6F1M2I,O501995,101995,50,250.16
IJ4U0Z8T3C0M,O501996,101996,6,630.3
RI4Q2V6R5G7P,O501997,101997,6,776.64
JD6R7S4U8J5W,O501998,101998,3,800.14
BF8E2B0Q6V4B,O501999,101999,7,789.95
