Cart_Item_Id,Cart_Id,Product_Id,Quantity
TC1Z2A9R9W1H,AD46M4OV1H,101430,3
EZ9T2C5N5M2B,GN39S7CI3B,101431,6
WI7M5L4A5G6Y,DY97X0MG5Y,101432,6
DF4K6V5Z9X5W,EX17K0IN7E,101433,50
OJ1V3A7X9J1P,SW39Z1KF3K,101434,6
FQ7B8X5G0Q0L,UB66B4UP2P,101435,50
QD0O4Q2U7I9K,OT44O5GI2D,101436,50
PN2U2W3Y7T2H,HK56Q7FO8H,101437,50
YN7X1L6M8I7C,DS08T8ZM1U,101438,7
ZE6Z5A8U7Q3K,KP24U4KW3U,101439,3
JJ6K7O4Y3H9N,JN16C1EF5F,101440,3
EY3M4K1G7Y2C,AN90N7XP1S,101441,7
GG0D8V3A6F1W,XK68K3LT8J,101442,50
AV0G8V5K3W0U,EU17D6BM7P,101443,7
LS3N4K8X3A0P,TQ54X8FO9E,101444,50
NY0D4Y2U9J9R,PY51Z7GA5W,101445,3
CS5C6W4E1M3L,SW03T4VB0A,101446,7
MF2Z5N6F3M2M,VP33A7WM7V,101447,7
QP7U9J4Z6O4B,ZH07T8ZR6O,101448,7
CB3L5C9M9X3B,EL15S0SS8F,101449,6
TK5J9U9W6K0N,EL16Z8KD4T,101450,6
GR0K2G6A6C7O,PW88B4EY9M,101451,3
LN1E0I9H9T4P,PG11Z6YZ0H,101452,1
ZM4R5W5O1A7G,AR14I7LV9S,101453,3
YH4Y7R3H9J0I,UA59Z8LJ2C,101454,7
XD1J8Z2H0E0I,PZ60C5QH0A,101455,50
OG3D3W4Z3C3A,HZ47P0IR2K,101456,7
YQ1L5Y7C9E2R,TK48V6TP2Z,101457,1
EK9L0L0S4P2P,CC52W5MP4Z,101458,6
UQ9K4A5X3F8R,YQ86C5AJ2Y,101459,1
MI3Z2L8T7J0F,DJ85H8DT3T,101460,1
VU9S5X6N1A3I,AL28V9SX8M,101461,6
QW5U2V3T4Z5F,OM22S6TL0H,101462,50
YO8Q8S7M2E7Y,OL25O0EO3G,101463,6
IH3U2R7B6E2D,WC41R7YQ4O,101464,50
VJ0T8Z7C0A4E,ZW63A4VK4W,101465,1
YA8O1Y9E3N6J,MZ37P0LP5F,101466,3
AW4M7Z6A2C0P,NQ70E0PU0T,101467,3
SL9E8H8O6V2D,YE99Z1JF4C,101468,1
LC0O7K4H1H6X,AJ98S0IN3J,101469,50
YY8I4Z4L7T4X,SU09N3IG1H,101470,6
ZE5U5S5I3U5N,RX35D3AM7N,101471,50
WR4J0L8H3W2U,VM61V9QW9T,101472,6
AI9A9P2M6U4E,AD07C0VK9D,101473,1
OO2J5K8M4G0A,DR50E9DH3A,101474,50
UT0E9Q9F3T4B,UV28H9FH5E,101475,3
MI1E8O2Y5P1L,TN05I4GD4Y,101476,6
WL6H1A7P1E7C,AB50I7XG1H,101477,7
GN4G4U4S1H7R,IY20X8TY3N,101478,3
YG4U8U1D2M6A,FL07W4XC6K,101479,7
MW2Y8T3W2O9H,QO56W9RS0O,101480,6
ER8J9C1O8E4S,VC32D2GT7J,101481,6
JM2Q8I3E4K7Z,CI66C9KB5C,101482,7
WB2U4T1M4A6G,BR79V2FD6R,101483,3
YO4N0F8W9V6G,OK90I9ST7B,101484,6
TR6W5W2M6Q9C,SX92F5EK3N,101485,3
ID1S1H6J8J6O,KN42C2BK3P,101486,3
HV5T7B1B9I5N,DQ02W9AW2J,101487,50
KG4J4X3D6H7N,JA34C7IT9S,101488,3
MT3G0T2W4M4Q,HQ35M8SY4B,101489,50
ZB9T0L1M9W0Z,RM21X8HC0K,101490,7
BZ3R1D3U6A6B,QZ31I4EV6Z,101491,50
UA4I8J1K5R9M,KX12D9BM8G,101492,7
JK2Z5M7N0P2N,ZK68K4HA5R,101493,7
XT0B1R3T4B3I,BH93D2ST2W,101494,3
OJ3R9C3U4X2H,XE71D2TH8X,101495,1
IC0U9N9A4O0I,YQ53H6TR4H,101496,7
KL0N4N4Y8R6K,PH92D6BO7Q,101497,1
EP8O7X2Z8G9I,EU86T5NG0H,101498,3
JD4Y9G9O7S6E,BQ12F7XN1H,101499,50
YE5N2U6I7Z2W,IH06D4VR7C,101500,7
XU2D5N2V2P0G,FA14G8CH0S,101501,50
EH1J3J7O1Q4R,DY71W7LK8I,101502,50
DE2L1M9F2Q7C,XH55P3XG3M,101503,50
HA2N3I8O5P1J,IC90O0YO4F,101504,1
SF8T4N8F5U0Q,LR01F7UG9D,101505,50
PS3S0K0F7V5J,KG26A9WQ0P,101506,1
YV8U8F0W1I5A,MR60C2SV8X,101507,6
BZ3J1X3O4M1C,SB35O3EF4Q,101508,50
ZO0S8Y8Q4N5N,CV06K6JO1L,101509,3
DO0L1M1J2R9V,EV05G7TT9N,101510,50
HM6E4F6T5Z9O,XP45F0XL6A,101511,3
HX4P0C2Q5E2Y,FF12T0MC6G,101512,7
HK4N7Q9H9T5K,EF06Y8EL7R,101513,3
PJ2M2G6I9P2O,CB05Y7ZV8U,101514,1
YG7J0S4A3H0M,ID14V9NL4N,101515,6
XA1L7W7F2W6I,TV07S5ZY6Y,101516,50
XO4Z1D0B0F5S,US15U7MF9A,101517,3
IQ6U5B3M8M0F,BV71G8ML2Y,101518,1
NW6U0E6Z1C9S,NA56X7QL6T,101519,1
ZW1I6X6H1T7B,ON10A5IW7U,101520,7
XX4G7F5X8P4H,UF23U6GX0U,101521,7
RX4K5M3X0J7K,QU91C7KA3U,101522,50
SE0F7K2T9K9G,UV77Q5BB5B,101523,1
BT6D7R8Q3L4K,EJ93B4EW1W,101524,50
RH3P2W4G5U1G,WY45D9ND9X,101525,3
UO5C3F8I9Q9N,YK52P7ZH4B,101526,7
QD0X3H9P8I2U,ZA98S9EQ4A,101527,6
MA1Q5N9I1H6X,BR87K4BN4C,101528,1
TI6M6T8K0N9C,AO47K5YP4A,101529,50
ID6F2G3P5K5G,QH72O0NA7K,101530,50
RY1G0Q8G7C2M,MF58F3NR4I,101531,3
YM5V8W6H0D1V,WS32H7KU9E,101532,50
FL2F5B5O4R8E,AS40A3BH3N,101533,1
TR5Z1F4P4J2H,VT42E9KH4N,101534,7
FX7B5C5G8V5D,FH73B0FB8X,101535,1
RD8P1Q3G2B8U,PD33S7AC0J,101536,1
AL8O1A6A2P6B,LH53O8RT5M,101537,50
CK3V1J0R7U1Y,PY42R3HO3B,101538,50
EV3H3W1Q5V4G,SL00V0HV1B,101539,1
IA0O9Z2E0K8O,OB27P6EQ4U,101540,50
UL9L1J1U0I2A,FH55M1DX3T,101541,50
EF3Q9I9J2I3C,JR04C3FT8D,101542,3
RW6H1Z6D5D1W,UW38T2JB9R,101543,7
IL2D4H6P3Z5N,TR26P8JT9F,101544,3
CP4U1I5K2K3R,EX51S2UF5J,101545,6
EV4C4K2O8F0W,WP20Y0ID3P,101546,6
DD0Z6Y6H3B5H,JW67J8CI8P,101547,50
MK9W0N2E9C5B,QY97U5CF7P,101548,1
GD3A4C1W1J8H,TZ42R2AN3T,101549,6
KK7C2Z0O5Y5Z,UT70T7FM1F,101550,1
ZT7B9N0A5P1R,JQ41X3CP1J,101551,50
ZO8B0C7Y1S5Z,BF86D0AP6O,101552,3
WD0K0M2N6U6O,ZQ17B3FP0Z,101553,1
YB0X1M9P1F7I,CQ13J0DJ8X,101554,50
QI6Y9E8E8Y0A,AR08Z3WF8T,101555,50
BY8H3W5Z4J9H,VW37E7IZ0F,101556,50
YZ6A8I3I0M5S,JM75V9LH6L,101557,50
DL8Z5U3F3S0A,GF49T3KN0P,101558,7
IF8M1B4F1J8T,AU97U8WV8Z,101559,6
HV3P5B2F4B7V,WU20K3PA0K,101560,1
SG9F2X9Q9O5R,LZ22H7OW2H,101561,1
QH9Y7W2L3B0W,YQ52U2TD1X,101562,1
YS3D1W0E0Q4X,DM66Q5YU9I,101563,1
MK6V9X5N0T7B,UV29I2GM8W,101564,3
ZA2U3P1W2P4P,DU28W4JM8P,101565,50
UJ6T0N5Y5X2S,JG60M9RE7I,101566,50
GJ6V2T0Y0V6Z,VV00A2ON2Q,101567,1
RH4P0D4W1I8Q,AC09V6AG7C,101568,7
JN6W7Z1F1X9A,QI61D2CS5N,101569,7
ZD8L8W2D5Q1P,SA85Q5YH7I,101570,6
NH4X8Z4G6N7C,ZG52U1OT7Y,101571,50
DR6Z2M7N8J7W,WA86A0EW3A,101572,7
HC5Y7O9L2V3K,OS13Z0IY5T,101573,3
FH4T6W3I9Q2M,EL11S7HW6P,101574,3
QT0H5R8E2B4I,ZM36U1FT7W,101575,7
IW5H2I3J6J3R,QB86D4KM2D,101576,7
SA1G3F5O0K5U,TR65S6CE3E,101577,50
FE2J7F7K1X3I,JO39C4ZM5T,101578,3
WV1P7D6E4Y5V,WK09S1DT9Q,101579,50
CL8P1Q3Y6V9B,IM10W7WG2G,101580,3
MB9P2E0T0W4Y,LR54Y3DH8V,101581,50
VD0H1W5J8W6H,JW03K7RV6K,101582,6
ST0X6D2G2M4Q,DQ66D7HD4D,101583,1
TX3M1Y5P7U6M,NY67F7HI6A,101584,1
JE1C1Y4O5C6K,SN94F6RZ5L,101585,6
OH9D1L0V2L8W,OM79E1AB5P,101586,6
PX4R3K1I4O8X,MO76Y9SV0M,101587,7
AA8R6Z6A6Y8O,TY72L5SC1P,101588,7
AO3J6S9N4K7D,MR98N9PE0I,101589,3
EY8E2G2X3W2L,UR46I2SR1I,101590,1
UQ9Y4K2C2V3E,VW72W7AN1V,101591,50
KY5O5A1C2Z0W,VC63Z2WF4Y,101592,1
NZ5P1Z1K8P9A,PU48V8XT1D,101593,7
LD8E6G4Z6M2H,JV19Y4CK4O,101594,50
VR2N6J4V0P1Z,VB38X6YQ8D,101595,6
GZ1S6S1C4T4K,EX51P7LH5W,101596,1
HX7Y6Z9O1I2H,MD04L2RI3A,101597,50
QF5O3T6T3G2Z,HX78L8FH6G,101598,1
WO1S0R2P1O9C,BP12R6AV7V,101599,6
SL6F5L6F9P3R,DQ71S2HH2Z,101600,1
UE3K2E8G3B6I,TS36Z5RW6Q,101601,6
SN7Q9R5W3S6D,ZS78O6MA7N,101602,6
WV4L5G4X9V1U,AF25H5RQ4I,101603,7
ER1R0L7I8W9H,EG59N0FH4L,101604,1
ZT5Q9K9F2V1D,PN81Z4FT3N,101605,6
KJ9M8Y4V1F3S,WY44F9TA1D,101606,50
WJ0F7A3K5I0Z,DF51D7CP1R,101607,7
FD5U3R4N1P0G,VQ84E7XU1L,101608,1
ZU5W1L8V9W0Y,TV86M8PS9N,101609,1
OC3D2X3N6Z8F,WS42M1DN4E,101610,1
GG7L9Q5G5M4B,LG25R0OE3D,101611,6
KO4S1Z7R8V6M,PF53F1RN4S,101612,1
SO2I7O3D5J7L,WA75R2SS0D,101613,3
BK4Q0R7C5K1X,ES02X4XI9I,101614,6
IO8N3F5P4M5V,WI07M2OX8T,101615,7
WU7Y2M4H0U2K,HL12J0NB1M,101616,3
CA7I3I0I5O6U,DB82P2PA4H,101617,3
OH9O8N3M3G3C,QQ20Q4LX0N,101618,3
XD0E1A3W8T4H,YA47O0FB5P,101619,7
LH8A4M3D7M3I,SG18R7HA8O,101620,6
UW7E5T2L8K4R,QR26C0CW7M,101621,1
RD8Q1J1O3P9G,ZF29T0LP7Z,101622,7
UG1G5P6H4Y2X,ND53X6RO2C,101623,1
ZE2J2Q7G3N6O,KK96R9ER4B,101624,6
NN5Q4Z0Z4Q3H,VW79I9VY0R,101625,3
GK6U7B1F7H3W,TR99Z0QK2E,101626,50
LK4N4Q1P4N6L,KL54A5YA2A,101627,6
BG8I3D4J8S8F,NZ36O6FS1G,101628,7
XC0E9U5G7U4S,BU87P6EN0T,101629,50
XD9F6O8A7B5X,ES44B9TG6F,101630,3
RB7Z0Z9A1S6Y,DE44P7VD3U,101631,7
AN8P4P8I0B2V,CN87K3JF6S,101632,3
QS0S5D4I4Y4O,KJ59E0AP2H,101633,7
SR2Z7C6Q8X3I,HJ63I2MO6B,101634,50
CG3I6R4H1V1I,AR73L5HE3C,101635,1
BF5P2B4V8D0V,WQ23Q9HB5K,101636,50
AY1X8M0C0N0K,UJ86P1JW9D,101637,3
IC5N9I7B2M6T,VI10G3TK8B,101638,3
NZ9P3I9V7X3N,RU01O4DC9A,101639,7
QJ1H9D0G0X8T,OW33Y7NU5L,101640,50
UA2E7C9V9G6Q,GL99S7LA3Z,101641,1
ZZ9X6Q5M9Q3W,IJ46A5KW2J,101642,50
BH0C6E7W2B4Z,BO21A9BG0K,101643,3
OO7Z1Q9R7H5Q,DW42T1BL8X,101644,50
HN2M9D0H6Y1K,KS42P4XF0O,101645,50
KF5B8E6B4U6I,IV60Z8KY6S,101646,50
QZ4G9H3O7L2W,XF70F1JE1I,101647,3
LH0M1R9E0I8N,ES03F7RV8Z,101648,1
KW5V6R1J0K6Q,EV19X0WZ8A,101649,3
RV4I0P1P9B6E,VY36U4AA2W,101650,50
YS0W7F5H4H5G,BA39X6JM9Z,101651,50
FR7Y5D1K0L8G,ZE53D0PG6W,101652,6
NE1I0Y7V5J3B,GX29A5OE2U,101653,7
PL6K6A4M3R5F,YT93G4MW4V,101654,50
DV0T9Y4P8O7V,AG41Z7ZX2U,101655,1
JR4I5H4I4M0O,VC67H7NL9X,101656,3
IF1I7Q5F5L0D,HQ62B5NZ1H,101657,6
LJ9P8B3S5G9K,OH87I9PK4W,101658,3
YA1E2N9F8C5H,WI60O7FR5C,101659,50
FA4E0P9P6O9R,WN75S2OX7U,101660,3
MH7V0G3G1R2I,NH53D0MU6X,101661,3
BB1V2L0B6F8U,HF66O6PU7F,101662,7
JC5Y5V8L8E9O,HQ86S7KK7X,101663,3
OJ5S3E4X5H2Q,BX54D2UM7S,101664,7
DM5Y2W2H6S2I,RQ64Z8JS1R,101665,7
JD3A4H8L4V7L,UN64V0HE4H,101666,50
FZ1J2D4O7V3K,ZO86U2TX9W,101667,1
CX7X5L4G2Z5S,VM14Z5HI1A,101668,1
JI7W8M4D9Q9X,KC64A9UI0A,101669,3
QB6S1N7V5Z1M,IE29Q7GM4O,101670,1
VU1G9F9D8S2O,WE07N3IX5V,101671,3
QS3T2N7D1J3L,EQ31P2DN6E,101672,6
CV8N6U3K7U4L,PN33F0PK4N,101673,7
WM0H3Y1I2Q3V,PA31J2CD4V,101674,50
CB6R6K9O2N9X,WI08V6OI1U,101675,1
PT4C0P6L6Y0I,DK44L7MY8M,101676,1
GG1Q8D9C4K6C,QV99K8AG5W,101677,6
LR4N1K6D0D1L,DN05O3QH2L,101678,3
UO3X4M6T5O9E,UX49T9CK0Z,101679,3
HD9K4Q8Y0A6P,KZ27Q0MV3J,101680,7
CH9C7C0I5L3U,TW56Y7OV6D,101681,3
UC6T2S6K4O1V,OS97Y9QR3D,101682,50
DO6G0M1E5I9F,IV84C1ZN5O,101683,7
XU9G1W7X1U1W,VD86K0QS1E,101684,1
UQ8R9O3B6U0E,PC27Y7UQ7J,101685,50
EB6Q0C9I1F5K,SA50C7OE8Z,101686,3
QQ9C7N2B0W9Q,RN79G0SF6M,101687,7
YJ8T7G9L6J0N,LZ41C7UP7X,101688,1
VC4R1C8T1C4F,ID22X9CP6X,101689,6
MI2W9Q5S3I1L,UV88J9WY9E,101690,3
YR5P6P5G3B3Q,WR53L1GK9E,101691,3
VV3C3R0G5E6S,II92H1DK7D,101692,3
LX3C7Q3C1L3Y,OI81A9LN8I,101693,6
WU8V6E3P9G8K,WB57M2AH8V,101694,3
IM7Z6F2Y0U8J,KS52X7PH9V,101695,3
EL6I1S2G1Q9J,SW93H1PP0U,101696,6
EW3D2L3U3Z8F,LE71A0QU3R,101697,1
TY4T9L5J0E6I,SB37F5TO8T,101698,1
KU5J4E5W8Q0H,JQ00F5QQ6T,101699,1
ZD4Y7B7P3B8W,VX56R2XX5L,101700,50
TO9E1D4D4I5X,EU18W8SS4U,101701,7
FM0Y7O7N4H2G,GB00M0OD4H,101702,50
RU8Y1Q5M7X7G,PT72V9QH1R,101703,3
CE9A8C0Z0D8B,IX92W5WM0H,101704,1
RB9N5I5Y7K6D,WX51C5YO3N,101705,7
QL1J0V1Z5E2G,JU52D7MF3P,101706,6
BL6W4R6J8G1Q,BZ50P4CA9D,101707,7
NT5T0D4O9Z5I,NI58I9RM9Y,101708,6
GH0A2P2V1H4J,GA40O0NB2O,101709,3
UD0X2Z6W9W2J,BH59I1QE3G,101710,50
SC6A3X9W5L0E,DA01W2GY2R,101711,3
VY8I2C4Z7M1F,YB74R8VJ0L,101712,50
YV8H0Y7U8Z3J,CE08Y3II7H,101713,1
UD5L2W9T7B0E,TG24Q7IE3E,101714,50
NU9V8S5B5W9R,IW12Q2GW5A,101715,7
AS6W1T7A3Q8T,DY47D0VW5Z,101716,3
YA0B0N4Z9A6J,LA37A9DP0E,101717,50
PR3D6O3G8H2H,CH51X6FU8N,101718,7
LW2C9O6O9J4T,BQ04E8AP3M,101719,6
WX6J1S8H1W9M,SK46R3GE1X,101720,6
PH8Z2D8Y3M7B,FR84Q6ZP9O,101721,3
GX5L6O6N1Z5S,BZ41B7TR4U,101722,1
UL6U9J3X9P1K,MU75E8ZD7T,101723,50
NY6I3D0Q7N7M,XT72K3BA3X,101724,50
TN3I1Z3W7X7P,JL11R2DY1P,101725,1
LK1G3L8H1Z2R,YJ54S5GS3C,101726,7
BT0Q0S4C1A8U,MS66L5PA8U,101727,3
FO3W4N3K6A9N,BI23G4DC4A,101728,1
JZ0F3S3I5J2R,GR08I0AM7J,101729,1
MG2Q7O4H9A2K,JH79J1MM7P,101730,3
HJ8U4M0M2R3J,ZJ06T9YD9P,101731,50
NL8E5A7X4V4Y,GW43L4SM2I,101732,6
CM9I8D2S7W5I,GD67N0JG9L,101733,6
JU8Q2Q9O0L2Y,LG80E6SI1S,101734,3
GS4E8E6V1N5I,WD55G7OE7M,101735,1
TD6Q6L1A4O7S,LS10T5LJ1U,101736,1
HW9C8J4J3X2M,PV87K4AA5O,101737,3
EP4N1E9J3W3U,SS41R9LL4B,101738,1
KR1F1H5D5Z9B,JB71L6WW2Q,101739,50
TR7Q0S4O2N8I,PN73M3MG1O,101740,6
MN9Q7Q9R5I1L,WK14X0ZX6A,101741,7
ZE3J6C2E9F8M,PU95L2ZC9O,101742,3
TT0P9Y8A0L1Z,BW32F7BC3S,101743,1
XJ0M0M5J8Y6O,OB21D8XG9S,101744,7
HH4Y5V5C4K0I,FD62S3UX8P,101745,6
TW9W3B6S6C9P,CW61N6WS0B,101746,3
ZG2B2S1J1H5F,OW06P9VU5N,101747,7
LO7B1O2Z6N8I,VE89B5XW7Q,101748,6
YL1V5E0D2T2G,QR26S8NB8I,101749,1
CG9X4C5B5M7Q,AO22P9SO9I,101750,7
BM9P6K3D4P2J,KK85T4ZG3R,101751,7
OL3Y3W8O2G7O,NI54J5AE2F,101752,6
AT6C2X5G8Y8Y,GM79C6IH4P,101753,3
EW1L7C7L9E0O,CQ95Y5HH1M,101754,50
QE5L3A0L9B1L,LC47H7IH3V,101755,1
PL0K0K7V8N9A,EO45S5ES3Z,101756,6
YC8Y4Y6G1V6M,MG93E2WK3F,101757,6
GQ3K4W8Q2L7G,DA81G0YV4I,101758,50
EQ4D9O9D5X3Y,HK21W8QK1U,101759,1
UQ8I6J8Z8Q0S,HR30X1JG3T,101760,50
OA1O8B8X5C7O,SS58U7JD7D,101761,3
FL9M6V2H7H4H,TF46Q8OD7I,101762,6
EQ5S8F4U6Z9V,AB37I4OH7F,101763,1
OS2E2W0I3V3X,GC44X0TV1F,101764,3
ML2R9W3I0F8V,AV73I3RR4X,101765,7
IT4M7F7T4B0O,ST74J9FP5E,101766,6
AI1B8Z1W6L5L,PJ90C0WB0D,101767,6
XH7B2A0Q4M7Y,XB34I0OD0W,101768,1
TP4F8W8O6Q9D,RI31V2US3A,101769,6
BI2X3Q5I6J9Y,PG50F2KW3K,101770,3
FL6B5U9P4C3F,ND35Q6DG0N,101771,3
KX2I9G5V7K9Q,YX00K4YV8H,101772,50
DE9E9I6D4S0K,NI64V3BU5B,101773,3
CV9P6I8R6O8U,WH69R6FZ4U,101774,50
PO9X7M0W3N6T,YM97E4MI2U,101775,1
XN2I5S9V0H8V,FH27D0KA6I,101776,7
UI7Q6O9D4Q7H,HH22K3OB8Y,101777,6
KB3G7K7P5S1J,HH12D7AX7I,101778,1
DI3D6H8V5X4D,XM78Y2FB7R,101779,50
BM7G0Z1S1G2U,OK98W8IH2I,101780,50
ET3C1A1I9S2G,BE29U1AY8J,101781,6
YO2U3L3Y4U6Z,UL07D3GE6O,101782,3
OI8V2O6A4I1J,DE80Q5TX5S,101783,3
EO6A7V4J5S6Y,KG44R3DZ8V,101784,6
BB1R7B4N0J7P,QR25N7BS4O,101785,3
GH8D9C3O3V2B,GZ17N7NR3E,101786,50
PW5P8W1L2A6E,YL13E2BU6I,101787,50
FA2M2A5J1Y3T,EN31E5BX1O,101788,50
JL6M3G8F6B3U,EB50R1BI1G,101789,7
UX0E9A1W0A6F,FY62V3IN4C,101790,1
BT9R8V5S3G5F,SL91O9FP0V,101791,3
RX4X5W3W0L8U,MV41D3RS7X,101792,7
HB0V8N3R2Y3Q,CB55S4FQ9P,101793,6
LY5K3B6L7G3E,DC74H3JG5S,101794,6
ZC7A6J6T7P2Z,UG91A2EJ7O,101795,50
DF1J2S4S9K2H,PV66K4OF5U,101796,50
VE1D9V3V9X2O,PN33S4XM2E,101797,1
QW1G2H4P6X1X,OS57O8UT7L,101798,1
QX2I2S6I4T3I,VJ73D1TF7A,101799,6
VT6Y9V8C5X8O,NN62H0IQ8P,101800,7
LP3M7I6J4X8E,KS37F5NU3K,101801,3
WX3K6B2P4Y8Q,ME51B0XR5R,101802,7
PN1Y2A2X4G2C,BS03S7EA0M,101803,3
EF0N8G1S9J4A,RN01Z2ZQ6T,101804,50
PP9C6N0C2H3O,NF66O4UE3N,101805,6
NG7Q1E9V1M1J,FF86X7EE1U,101806,7
TK1T3G5D2Q5C,KN83J2ZM2X,101807,6
ZM7U9T7V2G3Q,VX77X7PV0J,101808,7
DZ7X4N6H1G1J,WN30B8QA6J,101809,50
XH2M3J3I1S9G,BD65N2XJ6W,101810,50
TC8F3D2L8B2J,RV23I8QT9K,101811,1
HY9U7C4Q6S3T,ED45G5DQ2R,101812,1
ZT5W9S3N5K1L,PJ08Z8UK4L,101813,1
BY5X0I8C9L7F,XH72T8MZ6E,101814,6
FK9A6Y6R6Y8S,HH27N8WJ0O,101815,3
HK6U1Y7B4F7R,JE24C2MG2N,101816,50
GM5M6Z1H9S6N,WH68T1GN0E,101817,50
AI9N7L9U8C4V,UA97A1KG6E,101818,1
RZ3I9C1E4I0S,YD70H2BM6O,101819,6
FB5Y2R2Z7F1U,HT53H2OD8Q,101820,3
RV0J2S7N2H0E,DS44R9BC3D,101821,3
BF5C2K6L0T7W,NQ49X6LO0V,101822,1
GV4Z0W7Y8G2G,SD61M0RT1T,101823,1
EN3Q0Y1C2N6L,RZ97Q0KU8D,101824,3
BU0E8K4R8B4W,TZ74U2HD5N,101825,7
UO7W9Y4X3R5M,BA80R3JH8S,101826,3
AW7D7V1U0T2H,JQ84Y2VR0Y,101827,50
BC7C7H1T8G6X,RN50M8VF7C,101828,6
IO6L2S7N8H3V,NT12E5RM0J,101829,1
OH2D7Z2E1G6X,VW49X6OV1U,101830,1
ZE9J6R8Q7E1J,LC93V5JT4L,101831,1
NG2Q1U5N7U8N,SZ12P9VH1M,101832,50
AA8L2Z7A8R9T,FS50B7VQ4H,101833,3
HD2M9F5L1X5H,UT71C1QR4Z,101834,1
LF2T2X6K5F9I,FJ61W4SH7J,101835,50
KN4X8Z2N0Z7X,SI84F1SC9Z,101836,7
LF0G9E4S1G6G,EZ29U6GQ1Q,101837,1
KJ4T0F2U5S6Y,SZ15V0CL7B,101838,6
JN8Z2U5Y3H7S,FN88W6ZT9T,101839,1
AG8W3G8N6L5Y,HY58A2ZR8L,101840,7
SH9T2L8S0P4S,EA03Y7BQ8L,101841,3
WZ7P6P2B4Y3A,EH65C6BK8I,101842,6
FO9K7E6Q0M2G,QJ76Q6AI7Q,101843,7
IB9L9V4D7E0J,XS67O5GD6T,101844,6
PK7C2A1J1I7I,WK06Q2QW2U,101845,7
XM5Z7T4H8W5C,XY22G8BV1C,101846,6
CA7A7S2Y5B1U,GK21J8PZ9N,101847,7
LC0B7X4E7R8S,PC72Q2GI0E,101848,1
PM8I1E6J3F6D,YC88O8NF8A,101849,1
SH1E1Q1J5N3K,KL31C6PB2G,101850,6
ZT2X2S4I5G7Q,DX77Q7DB4L,101851,7
TL9H4I8F1B7K,YD82H5WW3O,101852,3
FN6U9Y6B9N2B,FS16X2FU2J,101853,7
AO8C8J9A7N4O,QJ51S9AN4K,101854,1
WR9L0M8R5V9K,WM98D5VT7V,101855,6
OF0Y1C1A7I0K,KQ07M5JW5Q,101856,3
DS6B5H7E3M2Q,BB63T4VC1X,101857,1
QO8S9M5S4H8C,ER88W2FX5Y,101858,50
ZG1W5T1E6T5N,ZO47W2TL6I,101859,6
MG4U7X5R3N6L,KA62G1PD9W,101860,6
OJ4D7J3H7P6R,YL25Q7IE7J,101861,6
CO9Y6S9R4W9J,QH21D4CB0Y,101862,6
IB7U4X9S2H3C,KN92Y3OG6D,101863,7
AN8W8I0H3W7D,YD54W2PD2E,101864,6
ZO0Z4L8U3D6Z,WR24C2FK4Z,101865,1
VA7C2N9B8D9G,CT14T7PE9R,101866,7
FQ2Y5F7W8K0S,HP34P4IZ4R,101867,7
CT4N7K1F1M6C,WX68M2PJ7G,101868,7
UQ6U9J9P8G7E,KL95Z3WC3Z,101869,1
UA7W4R9N9X6Z,LB02Z6IW6D,101870,3
ZS0V3X6I5F6P,XI05X5XH4F,101871,50
BD1P2A3C1D5U,BG36E8VZ6P,101872,1
QC1A6M2K3K7L,XA27B0MO2J,101873,1
RN7I0H1X4Y8E,IM22H2RF2F,101874,6
VL2S7H8H0V2M,RP15U7LY8S,101875,6
MW0F8M7Y5C0A,EB76J3FI6J,101876,6
QG5L0O3Z2I5C,YL49R8JU3A,101877,6
KO5F9S0J0J0Q,WR46D2SD4X,101878,50
NC2I7S4J2K3D,CH22K9MX4W,101879,3
UV2X4V9W5V3D,HR82Q0JD2E,101880,7
DA7D1G0J5H8W,CW63M5AV3W,101881,1
IX5K8S7O6Y7X,WF34N6BU4Y,101882,6
KJ8J8Q5Q1S0G,TN49F4YH9H,101883,3
EE6W9R7W5J6N,XQ96Z2BH1O,101884,3
JG6K7Z7Z9O6M,MI88T1YY8L,101885,7
QN4H8I9Q6W1Q,EX30E8AF8O,101886,6
JO5A9M7N9N4K,TE91L4LH4X,101887,1
YR1Q1M1R2Y3K,GH17O1PL9V,101888,6
IU9U9R9W5B0B,LH92T7UK1X,101889,1
HU3Q3F1Y0E1H,TT93W8IM3B,101890,7
SY6J3V6D1U8Q,JW10Z3WZ2R,101891,1
EH7M0B0U3R5H,PI26K7ZH4X,101892,7
QT8S1J6F7E1Z,DI96G9DS5Z,101893,1
EB1E8R4C7S9S,UH04I7MO8G,101894,50
ZU6R9E9B2I5N,HD75L4JG7T,101895,50
BD2M3K3R4F0L,IO41N3BU9L,101896,6
JJ1Y7N9X2H3D,NB22P5US5I,101897,1
LY2P8D6K5O0K,AP89Y6CD2K,101898,7
RK5F0S6Z8B6E,XC02I4WY1T,101899,50
AM9H0X2L2H4U,YI89S6ZZ6N,101900,1
VX9V7F4J3Q1Z,GR36V3MS5Z,101901,50
KH6U9W5C7L5N,YY99Y8EI0C,101902,6
OZ0K4V5V1R2B,EM13Z9UL3L,101903,7
HO8X2B3W2V0I,QO82E8NO8P,101904,7
YR4C1D3L9V2E,EC61Y0IO5R,101905,7
KH2Q5V1P0E0U,DT74Z5QQ9P,101906,3
