shipping_id,order_id,shipping_method,tracking_number,shipping_status,shipped_date
1414,O501413,Two-Day,C071F1CA,In Transit,2025-07-03
1415,O501414,Standard,97C61D70,Pending,2025-06-27
1416,O501415,Overnight,3ED141B0,Pending,2025-06-16
1417,O501416,Two-Day,A6898E5A,Delivered,2025-07-07
1418,O501417,Two-Day,7D7AB6EB,Shipped,2025-06-22
1419,O501418,Overnight,B9AE9744,Shipped,2025-06-28
1420,O501419,Overnight,F0FED9AB,Cancelled,2025-06-19
1421,O501420,Standard,8DADD56E,Shipped,2025-06-11
1422,O501421,Overnight,EEF8CB86,Cancelled,2025-07-07
1423,O501422,Overnight,A48AB6A6,Cancelled,2025-06-28
1424,O501423,Standard,498E6BBD,In Transit,2025-06-10
1425,O501424,Overnight,FF382FBA,Delivered,2025-06-26
1426,O501425,Standard,47A026D3,Cancelled,2025-06-28
1427,O501426,Overnight,F30A600F,Cancelled,2025-07-02
1428,O501427,Two-Day,C4BC2ABA,Shipped,2025-06-26
1429,O501428,Standard,9A36479F,Delivered,2025-06-24
1430,O501429,Overnight,F43F1C8B,Shipped,2025-06-09
1431,O501430,Two-Day,C1A59E1F,Shipped,2025-06-19
1432,O501431,Standard,90E57890,Delivered,2025-06-10
1433,O501432,Two-Day,EAA672ED,Delivered,2025-07-02
1434,O501433,Overnight,4A7296F1,Cancelled,2025-07-08
1435,O501434,Standard,70C2190A,Shipped,2025-06-18
1436,O501435,Standard,830B792D,Cancelled,2025-06-15
1437,O501436,Two-Day,25390D20,Pending,2025-07-02
1438,O501437,Two-Day,7A23745D,Cancelled,2025-06-24
1439,O501438,Express,4AF98AF3,Pending,2025-06-22
1440,O501439,Express,27AEA8D7,In Transit,2025-06-27
1441,O501440,Standard,1A6B45E7,Delivered,2025-06-30
1442,O501441,Overnight,8C5DB586,Shipped,2025-07-04
1443,O501442,Express,420C914E,Cancelled,2025-06-19
1444,O501443,Two-Day,A3ECBCB8,Pending,2025-06-15
1445,O501444,Express,6831C5F5,Cancelled,2025-06-13
1446,O501445,Express,D66D92AD,Shipped,2025-06-11
1447,O501446,Overnight,312D9B99,Cancelled,2025-06-29
1448,O501447,Express,4EB05BD3,In Transit,2025-06-17
1449,O501448,Standard,53041BCA,In Transit,2025-06-10
1450,O501449,Standard,F5BC39AE,Pending,2025-07-04
1451,O501450,Standard,EC920165,Pending,2025-06-18
1452,O501451,Overnight,9236A096,Cancelled,2025-06-30
1453,O501452,Two-Day,EB19B868,Pending,2025-06-19
1454,O501453,Standard,0308226B,Shipped,2025-06-29
1455,O501454,Two-Day,7B5BF918,In Transit,2025-06-25
1456,O501455,Two-Day,B283A79C,In Transit,2025-07-06
1457,O501456,Overnight,5D1BE63E,Shipped,2025-07-08
1458,O501457,Two-Day,847BC9C5,Delivered,2025-06-30
1459,O501458,Express,0A345EAA,Pending,2025-06-09
1460,O501459,Standard,B78364F1,In Transit,2025-06-19
1461,O501460,Express,96EBD656,Shipped,2025-06-22
1462,O501461,Two-Day,8D224D8C,Cancelled,2025-06-15
1463,O501462,Overnight,AE28AF5E,Cancelled,2025-06-30
1464,O501463,Overnight,DAF0564F,Delivered,2025-07-01
1465,O501464,Overnight,AFB3393F,In Transit,2025-06-24
1466,O501465,Standard,34924558,In Transit,2025-06-16
1467,O501466,Express,68036216,Shipped,2025-07-08
1468,O501467,Overnight,8FAC79A1,Shipped,2025-07-02
1469,O501468,Overnight,9993F88B,Delivered,2025-07-04
1470,O501469,Overnight,33E3DA1D,Shipped,2025-06-30
1471,O501470,Overnight,E9D043B5,In Transit,2025-06-11
1472,O501471,Standard,74905B38,Pending,2025-06-15
1473,O501472,Two-Day,AE018086,Pending,2025-07-05
1474,O501473,Overnight,009373D1,In Transit,2025-06-18
1475,O501474,Two-Day,E520FD54,Cancelled,2025-06-15
1476,O501475,Standard,29F4F703,Cancelled,2025-07-02
1477,O501476,Overnight,8FBC0985,Delivered,2025-06-25
1478,O501477,Express,1A3C98E0,Shipped,2025-06-13
1479,O501478,Two-Day,59F08EA9,In Transit,2025-07-06
1480,O501479,Two-Day,8F4C870B,Shipped,2025-06-28
1481,O501480,Overnight,794EBC16,In Transit,2025-07-08
1482,O501481,Overnight,D5905C61,In Transit,2025-06-13
1483,O501482,Express,33138F61,Pending,2025-06-24
1484,O501483,Express,38BDB98D,Delivered,2025-06-22
1485,O501484,Standard,DFFA3BB9,In Transit,2025-07-09
1486,O501485,Overnight,50206111,Cancelled,2025-06-16
1487,O501486,Standard,7DB14268,Pending,2025-06-13
1488,O501487,Two-Day,98390A53,Delivered,2025-06-15
1489,O501488,Overnight,30FD115C,Shipped,2025-07-02
1490,O501489,Two-Day,4A179B6F,Pending,2025-07-03
1491,O501490,Standard,72FCA2B3,Pending,2025-06-27
1492,O501491,Overnight,249514C9,Shipped,2025-07-09
1493,O501492,Overnight,28A015BC,Pending,2025-06-29
1494,O501493,Express,DCE4C454,Cancelled,2025-07-04
1495,O501494,Overnight,84A583E3,Shipped,2025-07-08
1496,O501495,Standard,B97241BC,In Transit,2025-06-20
1497,O501496,Overnight,25B57E12,Shipped,2025-06-30
1498,O501497,Two-Day,BDC97465,Delivered,2025-07-05
1499,O501498,Overnight,CE2500E6,Pending,2025-07-05
1500,O501499,Two-Day,25D401B0,In Transit,2025-07-04
1501,O501500,Express,6BDB7C4D,Cancelled,2025-07-07
1502,O501501,Standard,F7389A00,Cancelled,2025-07-04
1503,O501502,Express,40EBA222,Shipped,2025-06-30
1504,O501503,Express,74408232,Shipped,2025-07-07
1505,O501504,Overnight,B23AE14B,In Transit,2025-06-22
1506,O501505,Express,45A7ABFE,Shipped,2025-06-17
1507,O501506,Express,FCDD9E3F,Shipped,2025-06-30
1508,O501507,Standard,C61B2A64,Delivered,2025-06-14
1509,O501508,Standard,3FA23C1D,Delivered,2025-06-18
1510,O501509,Overnight,8123A16D,Shipped,2025-07-06
1511,O501510,Overnight,0E1DA923,Shipped,2025-06-18
1512,O501511,Overnight,8305252,In Transit,2025-06-14
1513,O501512,Express,39F8956E,In Transit,2025-06-17
1514,O501513,Express,5D15026A,Cancelled,2025-06-10
1515,O501514,Overnight,7BD62106,In Transit,2025-06-12
1516,O501515,Express,0B3F9A51,Cancelled,2025-06-21
1517,O501516,Overnight,EBD42199,Shipped,2025-07-04
1518,O501517,Standard,E03E23D3,Pending,2025-07-08
1519,O501518,Overnight,4223DD34,Cancelled,2025-06-16
1520,O501519,Express,816AB2AA,Cancelled,2025-06-10
1521,O501520,Express,6C69E573,Cancelled,2025-06-26
1522,O501521,Two-Day,F6786E81,Shipped,2025-06-26
1523,O501522,Overnight,A0CC53F4,In Transit,2025-06-19
1524,O501523,Two-Day,8246E1DA,Cancelled,2025-06-27
1525,O501524,Express,36FD3CDE,Cancelled,2025-06-25
1526,O501525,Overnight,BA167E88,Shipped,2025-06-20
1527,O501526,Overnight,B356CA91,Delivered,2025-06-16
1528,O501527,Two-Day,2AC132BA,Delivered,2025-06-23
1529,O501528,Overnight,3ECEFBD8,In Transit,2025-07-04
1530,O501529,Express,E5CCBA7F,In Transit,2025-07-02
1531,O501530,Two-Day,47E6C455,Delivered,2025-06-27
1532,O501531,Express,89F480F7,Pending,2025-06-09
1533,O501532,Two-Day,6BCB3B8B,Delivered,2025-06-09
1534,O501533,Two-Day,80130AED,In Transit,2025-06-22
1535,O501534,Overnight,DEC77DE9,Cancelled,2025-06-14
1536,O501535,Standard,6E2375E5,Pending,2025-06-27
1537,O501536,Standard,7A912C21,Delivered,2025-06-30
1538,O501537,Overnight,0004E28E,Shipped,2025-07-04
1539,O501538,Express,CB4F4F21,Delivered,2025-07-03
1540,O501539,Two-Day,9CD9348A,Pending,2025-06-27
1541,O501540,Two-Day,3023AEA5,Delivered,2025-07-02
1542,O501541,Express,B34127BA,Pending,2025-06-27
1543,O501542,Standard,D8026FE4,Cancelled,2025-06-19
1544,O501543,Express,9B5F92DE,Pending,2025-06-19
1545,O501544,Two-Day,E90CD718,Shipped,2025-06-23
1546,O501545,Express,F60A0426,Cancelled,2025-07-03
1547,O501546,Two-Day,8762AF19,Delivered,2025-06-18
1548,O501547,Overnight,23CE4F8A,Shipped,2025-06-09
1549,O501548,Express,73B12C02,Delivered,2025-06-12
1550,O501549,Two-Day,6B01C79C,Pending,2025-06-28
1551,O501550,Express,669D157B,Cancelled,2025-06-09
1552,O501551,Two-Day,DCCF417D,Delivered,2025-06-11
1553,O501552,Overnight,08ADAAE8,Pending,2025-07-08
1554,O501553,Standard,8DB9723D,Cancelled,2025-07-08
1555,O501554,Express,99FC867F,In Transit,2025-06-15
1556,O501555,Standard,5E56602B,Delivered,2025-06-14
1557,O501556,Two-Day,C74A450C,In Transit,2025-06-09
1558,O501557,Overnight,4F12D9FA,Cancelled,2025-06-29
1559,O501558,Express,B9956607,In Transit,2025-07-06
1560,O501559,Standard,84FB8CE9,Pending,2025-07-07
1561,O501560,Two-Day,F649289C,Delivered,2025-06-15
1562,O501561,Two-Day,8042D945,Cancelled,2025-06-27
1563,O501562,Overnight,499DC801,Pending,2025-06-19
1564,O501563,Standard,B4AB51E8,Cancelled,2025-07-02
1565,O501564,Express,7772F58F,Pending,2025-07-05
1566,O501565,Express,E2325582,Delivered,2025-06-16
1567,O501566,Express,98EB3C68,In Transit,2025-06-26
1568,O501567,Express,58F8799F,Shipped,2025-06-12
1569,O501568,Two-Day,9EDF1F97,Cancelled,2025-06-15
1570,O501569,Standard,649FEA62,Shipped,2025-07-04
1571,O501570,Overnight,C1A74D10,In Transit,2025-06-17
1572,O501571,Express,8D024E1F,In Transit,2025-06-13
1573,O501572,Two-Day,39A85ED3,Pending,2025-06-13
1574,O501573,Standard,497CA54C,In Transit,2025-06-14
1575,O501574,Express,4C0D33E2,Cancelled,2025-06-18
1576,O501575,Overnight,71CD2157,Delivered,2025-06-12
1577,O501576,Standard,9C6DF94B,Cancelled,2025-06-15
1578,O501577,Overnight,445CD62D,Pending,2025-07-01
1579,O501578,Two-Day,CF4E5F84,Pending,2025-06-20
1580,O501579,Standard,5977CF87,Shipped,2025-06-19
1581,O501580,Express,BB3538BE,Shipped,2025-06-10
1582,O501581,Two-Day,483D3269,Delivered,2025-06-17
1583,O501582,Standard,35C50A3B,Shipped,2025-06-13
1584,O501583,Express,F9F6A836,Shipped,2025-06-20
1585,O501584,Overnight,CF36D951,In Transit,2025-06-10
1586,O501585,Two-Day,48930797,Delivered,2025-06-09
1587,O501586,Standard,0F7D891B,Pending,2025-07-06
1588,O501587,Two-Day,AF9604CB,Pending,2025-06-22
1589,O501588,Two-Day,A714737A,Delivered,2025-07-01
1590,O501589,Express,682CE6E7,In Transit,2025-07-04
1591,O501590,Standard,BEF61CCA,Cancelled,2025-06-26
1592,O501591,Express,E98760FC,Shipped,2025-06-17
1593,O501592,Two-Day,10656A21,In Transit,2025-06-23
1594,O501593,Two-Day,AF35ADC0,In Transit,2025-07-04
1595,O501594,Overnight,72D22BC7,Pending,2025-06-15
1596,O501595,Overnight,FECB4B8B,Shipped,2025-06-18
1597,O501596,Two-Day,ADBE0DC1,Cancelled,2025-06-25
1598,O501597,Two-Day,87E59230,Shipped,2025-06-27
1599,O501598,Overnight,D2BB68C7,Delivered,2025-06-21
1600,O501599,Two-Day,57A991D9,Shipped,2025-06-17
1601,O501600,Standard,860F94EB,Cancelled,2025-07-03
1602,O501601,Express,F9AF110F,Shipped,2025-06-17
1603,O501602,Two-Day,F7449D99,Shipped,2025-06-11
1604,O501603,Two-Day,8B2F8C3A,In Transit,2025-06-28
1605,O501604,Overnight,9F7EEBC2,In Transit,2025-06-12
1606,O501605,Overnight,0D7A9632,Cancelled,2025-06-28
1607,O501606,Standard,2F6F7649,Delivered,2025-06-15
1608,O501607,Express,01B49D01,Shipped,2025-07-03
1609,O501608,Express,71B4E666,Pending,2025-07-07
1610,O501609,Standard,75DAB82A,Cancelled,2025-07-04
1611,O501610,Standard,AA06DD2A,Shipped,2025-06-15
1612,O501611,Overnight,126A6374,In Transit,2025-07-02
1613,O501612,Two-Day,E0D1000C,Shipped,2025-07-08
1614,O501613,Standard,45C8F17E,In Transit,2025-07-09
1615,O501614,Express,B0756179,Pending,2025-07-06
1616,O501615,Overnight,C034EF08,Delivered,2025-07-08
1617,O501616,Overnight,5E981864,Shipped,2025-06-20
1618,O501617,Overnight,57C69BFD,Delivered,2025-07-05
1619,O501618,Two-Day,021E8D3E,In Transit,2025-06-10
1620,O501619,Overnight,90423746,Shipped,2025-07-01
1621,O501620,Standard,40D581ED,In Transit,2025-06-19
1622,O501621,Overnight,AF263F82,Delivered,2025-06-20
1623,O501622,Overnight,0EC507AF,Cancelled,2025-06-14
1624,O501623,Express,6130778D,Shipped,2025-06-09
1625,O501624,Standard,A8632015,Pending,2025-06-10
1626,O501625,Standard,4C6A583E,Shipped,2025-06-21
1627,O501626,Two-Day,6F393BE3,Cancelled,2025-06-17
1628,O501627,Two-Day,516D62AE,Pending,2025-06-22
1629,O501628,Two-Day,CAB3CBFB,Pending,2025-06-26
1630,O501629,Overnight,5EFC7AE2,Delivered,2025-06-22
1631,O501630,Express,115F6FCF,Cancelled,2025-07-08
1632,O501631,Overnight,6D78544F,In Transit,2025-07-06
1633,O501632,Overnight,D39DD03E,Pending,2025-06-12
1634,O501633,Overnight,BEBB19FB,In Transit,2025-06-30
1635,O501634,Two-Day,257EED75,Pending,2025-07-07
1636,O501635,Two-Day,F34AE3AA,Delivered,2025-06-26
1637,O501636,Two-Day,7229C743,Pending,2025-07-08
1638,O501637,Express,931556DF,Cancelled,2025-06-29
1639,O501638,Two-Day,F8ECD4A8,Pending,2025-07-01
1640,O501639,Express,9D2B3D17,Cancelled,2025-07-06
1641,O501640,Overnight,58555F55,Pending,2025-07-05
1642,O501641,Two-Day,F3E75FEA,Pending,2025-06-17
1643,O501642,Express,1139DBEB,Cancelled,2025-07-03
1644,O501643,Standard,E4975A97,Pending,2025-06-16
1645,O501644,Express,65390E0F,In Transit,2025-06-19
1646,O501645,Express,6979E79F,Cancelled,2025-06-22
1647,O501646,Overnight,F5FA1BAB,In Transit,2025-06-10
1648,O501647,Express,0972060F,Cancelled,2025-07-06
1649,O501648,Two-Day,E58336B2,In Transit,2025-07-06
1650,O501649,Standard,76D0F872,In Transit,2025-07-06
1651,O501650,Two-Day,1EC101A9,Cancelled,2025-06-21
1652,O501651,Standard,1A4AA4B6,Pending,2025-06-25
1653,O501652,Overnight,EE5B578F,In Transit,2025-07-08
1654,O501653,Standard,D0FF7C7A,Cancelled,2025-07-05
1655,O501654,Two-Day,5.61E+05,Cancelled,2025-07-01
1656,O501655,Express,E9678788,Cancelled,2025-06-26
1657,O501656,Express,BA3DA22D,In Transit,2025-06-10
1658,O501657,Standard,3391DFA0,Delivered,2025-07-02
1659,O501658,Two-Day,7FDA1E94,Delivered,2025-07-01
1660,O501659,Express,E4337565,Cancelled,2025-07-01
1661,O501660,Two-Day,FF3C2E36,Delivered,2025-06-09
1662,O501661,Standard,B2AB3E8D,Shipped,2025-06-26
1663,O501662,Two-Day,A3E9926F,Cancelled,2025-06-25
1664,O501663,Overnight,9DAC6006,In Transit,2025-06-22
1665,O501664,Two-Day,0E786AF0,Shipped,2025-06-17
1666,O501665,Overnight,1C9A7D40,Shipped,2025-06-24
1667,O501666,Two-Day,701BBE0A,Cancelled,2025-06-14
1668,O501667,Standard,3E820050,Shipped,2025-07-07
1669,O501668,Overnight,00F5DD06,Delivered,2025-06-15
1670,O501669,Express,D2CF66E2,In Transit,2025-06-09
1671,O501670,Two-Day,44807991,Delivered,2025-06-29
1672,O501671,Express,4BB83676,Delivered,2025-07-04
1673,O501672,Standard,32913D8A,Cancelled,2025-06-20
1674,O501673,Overnight,478A5FD3,Delivered,2025-06-29
1675,O501674,Express,958900B0,Cancelled,2025-06-18
1676,O501675,Standard,1DA9FA18,Pending,2025-07-03
1677,O501676,Express,EFCAC466,Delivered,2025-06-19
1678,O501677,Two-Day,3EDDC07F,Delivered,2025-06-29
1679,O501678,Express,40F655DB,Cancelled,2025-06-22
1680,O501679,Two-Day,60AEC576,Pending,2025-06-21
1681,O501680,Overnight,95A11D81,In Transit,2025-07-04
1682,O501681,Overnight,85667FA7,Delivered,2025-06-19
1683,O501682,Two-Day,1F1F79F4,Shipped,2025-06-23
1684,O501683,Standard,367AB23A,Delivered,2025-06-12
1685,O501684,Express,1216548E,Delivered,2025-06-17
1686,O501685,Standard,060DC63F,Pending,2025-06-26
1687,O501686,Express,7212451C,Pending,2025-06-12
1688,O501687,Overnight,D59871E8,Cancelled,2025-07-09
1689,O501688,Express,9EE11B16,Delivered,2025-07-03
1690,O501689,Express,0E0BB9A8,Cancelled,2025-07-01
1691,O501690,Overnight,184CA3E1,Delivered,2025-07-05
1692,O501691,Express,A2F8A32D,In Transit,2025-07-07
1693,O501692,Two-Day,AC1F00C0,Cancelled,2025-07-06
1694,O501693,Standard,AAAD06C3,Shipped,2025-06-20
1695,O501694,Standard,BAEC8F82,Pending,2025-06-15
1696,O501695,Express,9DD4E11A,Pending,2025-06-14
1697,O501696,Two-Day,70283693,Pending,2025-06-26
1698,O501697,Overnight,6BA6BE23,Shipped,2025-06-23
1699,O501698,Express,835E7E64,Pending,2025-06-28
1700,O501699,Two-Day,1A6622C8,Shipped,2025-06-23
1701,O501700,Overnight,C13DEA3E,Cancelled,2025-07-04
1702,O501701,Two-Day,591CAD4D,Delivered,2025-07-07
1703,O501702,Overnight,BA76772C,Shipped,2025-06-16
1704,O501703,Express,1AF54F0B,Shipped,2025-06-16
1705,O501704,Express,CAC9F83D,Pending,2025-06-22
1706,O501705,Standard,4812B992,In Transit,2025-06-26
1707,O501706,Standard,F1AD0A72,Cancelled,2025-06-24
1708,O501707,Two-Day,EF6A17FF,In Transit,2025-06-29
1709,O501708,Two-Day,0D79C1C6,Delivered,2025-07-03
1710,O501709,Two-Day,0ED3D2C7,Delivered,2025-06-11
1711,O501710,Two-Day,529DDCC1,Shipped,2025-06-17
1712,O501711,Express,9FB42674,In Transit,2025-06-15
1713,O501712,Overnight,DB4E6DD4,Pending,2025-06-17
1714,O501713,Overnight,4DC959F4,Pending,2025-07-08
1715,O501714,Two-Day,16E2463E,Shipped,2025-06-21
1716,O501715,Overnight,E14A8AEE,Delivered,2025-06-26
1717,O501716,Two-Day,DAA4AAE7,Pending,2025-06-22
1718,O501717,Standard,21422BF3,In Transit,2025-06-10
1719,O501718,Overnight,2B420FE6,Cancelled,2025-07-02
1720,O501719,Express,C59C48B8,Shipped,2025-06-21
1721,O501720,Two-Day,D2EBC7CE,Pending,2025-07-01
1722,O501721,Express,F7E62EEE,Cancelled,2025-06-21
1723,O501722,Overnight,C2DBFC21,Delivered,2025-07-08
1724,O501723,Overnight,7C07787E,In Transit,2025-07-01
1725,O501724,Two-Day,BF424DF7,Pending,2025-06-29
1726,O501725,Two-Day,ED518115,Delivered,2025-06-19
1727,O501726,Express,740A16CC,Cancelled,2025-07-07
1728,O501727,Express,249888F2,In Transit,2025-06-19
1729,O501728,Overnight,9DC0F1E3,Delivered,2025-06-18
1730,O501729,Standard,BF370D23,Pending,2025-06-17
1731,O501730,Standard,03DF4D1F,Cancelled,2025-06-14
1732,O501731,Express,BD57C886,In Transit,2025-06-20
1733,O501732,Express,A03E2A76,Pending,2025-06-17
1734,O501733,Express,874B69E4,Shipped,2025-06-25
1735,O501734,Express,4A9EBF8E,Cancelled,2025-06-22
1736,O501735,Two-Day,98E9363E,Shipped,2025-06-13
1737,O501736,Overnight,3D88DFA7,In Transit,2025-06-19
1738,O501737,Express,09650BBA,Delivered,2025-06-30
1739,O501738,Express,29150462,Delivered,2025-07-09
1740,O501739,Express,E88C7CAF,Delivered,2025-07-04
1741,O501740,Overnight,9B312579,Pending,2025-06-14
1742,O501741,Two-Day,E8B8183B,Cancelled,2025-07-07
1743,O501742,Overnight,59ED78B1,In Transit,2025-07-08
1744,O501743,Overnight,8ACC32FB,Delivered,2025-06-27
1745,O501744,Overnight,A4223D53,Cancelled,2025-06-14
1746,O501745,Two-Day,28BB8B6D,Shipped,2025-06-15
1747,O501746,Overnight,530AF371,Shipped,2025-07-09
1748,O501747,Overnight,0EA2E274,Shipped,2025-06-12
1749,O501748,Two-Day,3174CDDA,Pending,2025-07-02
1750,O501749,Express,DF82A5EC,Cancelled,2025-06-20
1751,O501750,Express,4EB0D8C9,Pending,2025-06-23
1752,O501751,Standard,25AF857B,Pending,2025-06-13
1753,O501752,Overnight,9ACE3F92,Delivered,2025-07-08
1754,O501753,Overnight,FC307DBE,Delivered,2025-06-11
1755,O501754,Two-Day,AF5CE3AF,Shipped,2025-06-26
1756,O501755,Two-Day,418B874F,Delivered,2025-06-30
1757,O501756,Standard,7FB3FEF7,Shipped,2025-06-19
1758,O501757,Standard,C26FD5C1,Delivered,2025-06-27
1759,O501758,Overnight,928B8642,Delivered,2025-06-16
1760,O501759,Standard,B4159B31,In Transit,2025-06-17
1761,O501760,Two-Day,218E1476,Pending,2025-06-19
1762,O501761,Standard,5A9C64F6,Pending,2025-07-03
1763,O501762,Express,B78C1B9E,Delivered,2025-06-27
1764,O501763,Two-Day,4FCA068A,Pending,2025-06-25
1765,O501764,Express,537E3F4D,In Transit,2025-06-13
1766,O501765,Express,373DD577,Cancelled,2025-06-21
1767,O501766,Standard,441D8CF0,Cancelled,2025-06-28
1768,O501767,Overnight,DBCC5C3F,Delivered,2025-07-08
1769,O501768,Express,9C9AAA4A,Delivered,2025-07-02
1770,O501769,Express,61AC404C,In Transit,2025-07-01
1771,O501770,Two-Day,352BE46D,Shipped,2025-07-07
1772,O501771,Two-Day,A27EA20A,Delivered,2025-06-09
1773,O501772,Overnight,48815D47,Pending,2025-07-01
1774,O501773,Standard,A3037CCD,Delivered,2025-07-09
1775,O501774,Standard,1F3C1391,Cancelled,2025-07-09
1776,O501775,Standard,C33C38A8,Shipped,2025-06-18
1777,O501776,Two-Day,E98C13C1,Pending,2025-06-14
1778,O501777,Two-Day,EFC8966F,Pending,2025-07-03
1779,O501778,Standard,DC2C5BC0,Pending,2025-06-17
1780,O501779,Standard,7.62E+81,Cancelled,2025-06-20
1781,O501780,Express,AF63E9DD,Delivered,2025-06-16
1782,O501781,Overnight,005FE445,Pending,2025-06-21
1783,O501782,Express,18DDCB92,In Transit,2025-06-13
1784,O501783,Express,56A66C46,Shipped,2025-06-22
1785,O501784,Express,D052067C,Cancelled,2025-06-10
1786,O501785,Standard,58E580B9,In Transit,2025-06-18
1787,O501786,Two-Day,305FB601,Cancelled,2025-06-24
1788,O501787,Standard,057BB657,Pending,2025-06-30
1789,O501788,Two-Day,13FC4457,Delivered,2025-06-16
1790,O501789,Express,6B940F0C,Shipped,2025-06-30
1791,O501790,Overnight,1F02645F,Pending,2025-06-13
1792,O501791,Express,D6054A84,Shipped,2025-06-22
1793,O501792,Express,34481CBC,Pending,2025-06-26
1794,O501793,Standard,2F96E974,In Transit,2025-06-29
1795,O501794,Express,9038DFC9,Delivered,2025-06-14
1796,O501795,Two-Day,16BC7467,Shipped,2025-06-27
1797,O501796,Express,F204A58F,Shipped,2025-07-07
1798,O501797,Two-Day,D494E01E,Shipped,2025-06-26
1799,O501798,Overnight,52F6D32A,Shipped,2025-06-22
1800,O501799,Two-Day,21CE8A51,Pending,2025-06-26
1801,O501800,Express,BC9F348B,In Transit,2025-06-22
1802,O501801,Standard,BAE4C51A,Pending,2025-06-24
1803,O501802,Overnight,C2F4DAE1,Shipped,2025-06-10
1804,O501803,Standard,2DE22884,Delivered,2025-06-22
1805,O501804,Standard,E2D71EEF,Shipped,2025-07-04
1806,O501805,Express,44E53262,Cancelled,2025-06-20
1807,O501806,Standard,24DE7FE3,Shipped,2025-06-27
1808,O501807,Standard,DE9211EA,Pending,2025-06-30
1809,O501808,Two-Day,268A512C,Delivered,2025-06-27
1810,O501809,Overnight,DBCA5217,Shipped,2025-06-14
1811,O501810,Standard,46045EAF,In Transit,2025-06-10
1812,O501811,Overnight,384D0E37,Shipped,2025-06-17
1813,O501812,Two-Day,1A7B4E42,In Transit,2025-06-30
1814,O501813,Overnight,29C3FBC6,In Transit,2025-06-27
1815,O501814,Express,063C8DD4,Delivered,2025-06-12
1816,O501815,Standard,9DCDC106,Shipped,2025-06-23
1817,O501816,Standard,EB9FEDD1,Shipped,2025-07-08
1818,O501817,Two-Day,A7FA758E,Cancelled,2025-07-03
1819,O501818,Express,7A516E99,Shipped,2025-06-28
1820,O501819,Express,7BD425E8,Pending,2025-06-23
1821,O501820,Two-Day,B7807C30,Shipped,2025-06-30
1822,O501821,Overnight,E6E654C6,Pending,2025-07-06
1823,O501822,Standard,753C33DF,In Transit,2025-06-11
1824,O501823,Two-Day,B8E23F53,Cancelled,2025-06-24
1825,O501824,Express,6F8CFE8F,Shipped,2025-07-03
1826,O501825,Overnight,31D50EB7,Pending,2025-06-18
1827,O501826,Two-Day,594A2E75,In Transit,2025-07-07
1828,O501827,Overnight,77C751F6,Pending,2025-06-28
1829,O501828,Two-Day,A88FF776,Pending,2025-06-29
1830,O501829,Standard,68AFED9B,Cancelled,2025-06-29
1831,O501830,Standard,A8960B36,Pending,2025-07-01
1832,O501831,Standard,7538A2C0,Delivered,2025-07-01
1833,O501832,Express,BED6C97F,In Transit,2025-07-07
1834,O501833,Standard,E6843041,In Transit,2025-06-16
1835,O501834,Standard,3C0396BA,Shipped,2025-06-14
1836,O501835,Overnight,4.87E+223,Shipped,2025-06-17
1837,O501836,Standard,B5038200,Pending,2025-07-01
1838,O501837,Express,5DB8F443,Delivered,2025-06-16
1839,O501838,Express,E6E0253F,Shipped,2025-07-07
1840,O501839,Express,3E642D1B,Pending,2025-06-18
1841,O501840,Standard,3CA2A7B3,Cancelled,2025-06-23
1842,O501841,Overnight,9C3F988A,Shipped,2025-06-12
1843,O501842,Overnight,AD4CFAC2,Shipped,2025-06-17
1844,O501843,Two-Day,AC7861E9,Pending,2025-07-02
1845,O501844,Express,29EC8FBF,Shipped,2025-07-04
1846,O501845,Standard,6C841AC8,Cancelled,2025-07-03
1847,O501846,Express,AFB4CCEB,Shipped,2025-06-16
1848,O501847,Overnight,03F8C9CB,Cancelled,2025-06-10
1849,O501848,Two-Day,F3015401,Cancelled,2025-06-14
1850,O501849,Two-Day,094D91C2,Shipped,2025-06-16
1851,O501850,Standard,0A1C57F4,Delivered,2025-06-30
1852,O501851,Express,1BFB98E2,Pending,2025-07-08
1853,O501852,Standard,81C37B98,Cancelled,2025-06-18
1854,O501853,Standard,09D11792,In Transit,2025-06-15
1855,O501854,Standard,0AA2BF2D,Cancelled,2025-06-11
1856,O501855,Overnight,DE600578,In Transit,2025-06-22
1857,O501856,Overnight,2D688F1E,Shipped,2025-07-04
1858,O501857,Standard,002388BA,In Transit,2025-07-09
1859,O501858,Standard,D02ED063,Pending,2025-06-26
1860,O501859,Express,93D71803,Shipped,2025-06-23
1861,O501860,Two-Day,BFDBBD14,Shipped,2025-06-10
1862,O501861,Standard,84C5070B,In Transit,2025-06-14
1863,O501862,Overnight,32462104,Pending,2025-07-09
1864,O501863,Express,2F2B6B68,Cancelled,2025-07-06
1865,O501864,Overnight,0032D699,Delivered,2025-06-26
1866,O501865,Express,FFA99033,Cancelled,2025-06-15
1867,O501866,Standard,1C7A7B23,Shipped,2025-06-10
1868,O501867,Two-Day,087F95D2,In Transit,2025-07-02
1869,O501868,Standard,917D5890,Cancelled,2025-06-19
1870,O501869,Express,EF779288,Delivered,2025-06-19
1871,O501870,Express,3E57E2AE,Delivered,2025-06-10
1872,O501871,Two-Day,B089C9AA,Cancelled,2025-06-18
1873,O501872,Standard,6C0E1FE5,Shipped,2025-06-10
1874,O501873,Overnight,46CCADDC,Delivered,2025-06-09
