Cart_Id,Customer_ID,Created_At
OK98W8IH2I,CUST944832,2025-01-21
BE29U1AY8J,CUST102155,2023-07-16
UL07D3GE6O,CUST474815,2024-03-18
DE80Q5TX5S,CUST036906,2023-11-28
KG44R3DZ8V,CUST562344,2025-06-08
QR25N7BS4O,CUST795903,2024-03-01
GZ17N7NR3E,CUST730164,2024-02-14
YL13E2BU6I,CUST784376,2024-03-18
EN31E5BX1O,CUST763263,2024-04-17
EB50R1BI1G,CUST064232,2025-02-18
FY62V3IN4C,CUST477962,2023-10-12
SL91O9FP0V,CUST672474,2023-08-17
MV41D3RS7X,CUST160519,2024-03-20
CB55S4FQ9P,CUST098765,2024-02-03
DC74H3JG5S,CUST429317,2025-03-29
UG91A2EJ7O,CUST262322,2024-08-24
PV66K4OF5U,CUST019762,2025-04-30
PN33S4XM2E,CUST967024,2024-01-08
OS57O8UT7L,CUST385613,2024-01-30
VJ73D1TF7A,CUST336776,2023-12-16
NN62H0IQ8P,CUST458500,2023-11-11
KS37F5NU3K,CUST837347,2023-07-22
ME51B0XR5R,CUST880114,2023-09-27
BS03S7EA0M,CUST169934,2024-10-19
RN01Z2ZQ6T,CUST391849,2024-05-24
NF66O4UE3N,CUST712448,2024-09-01
FF86X7EE1U,CUST999595,2024-03-16
KN83J2ZM2X,CUST051761,2025-02-16
VX77X7PV0J,CUST526713,2024-01-04
WN30B8QA6J,CUST232751,2023-07-24
BD65N2XJ6W,CUST888875,2025-07-09
RV23I8QT9K,CUST272124,2025-05-27
ED45G5DQ2R,CUST303223,2024-06-07
PJ08Z8UK4L,CUST786865,2024-08-30
XH72T8MZ6E,CUST898505,2025-02-22
HH27N8WJ0O,CUST255408,2024-05-24
JE24C2MG2N,CUST387783,2023-09-02
WH68T1GN0E,CUST602892,2025-02-12
UA97A1KG6E,CUST668770,2025-06-30
YD70H2BM6O,CUST244684,2024-10-03
HT53H2OD8Q,CUST054144,2024-02-21
DS44R9BC3D,CUST713214,2024-07-02
NQ49X6LO0V,CUST760368,2023-12-20
SD61M0RT1T,CUST606185,2024-06-27
RZ97Q0KU8D,CUST281397,2024-12-05
TZ74U2HD5N,CUST434905,2023-11-11
BA80R3JH8S,CUST410062,2023-08-17
JQ84Y2VR0Y,CUST323590,2024-04-10
RN50M8VF7C,CUST342545,2024-12-21
NT12E5RM0J,CUST482986,2023-11-19
VW49X6OV1U,CUST445400,2025-01-27
LC93V5JT4L,CUST734983,2025-05-02
SZ12P9VH1M,CUST903801,2024-04-16
FS50B7VQ4H,CUST021824,2025-01-27
UT71C1QR4Z,CUST403279,2024-04-19
FJ61W4SH7J,CUST318531,2024-10-20
SI84F1SC9Z,CUST855836,2024-08-04
EZ29U6GQ1Q,CUST870570,2024-11-09
SZ15V0CL7B,CUST003151,2025-07-02
FN88W6ZT9T,CUST250955,2023-09-21
HY58A2ZR8L,CUST553903,2025-06-23
EA03Y7BQ8L,CUST379965,2024-02-25
EH65C6BK8I,CUST722492,2024-05-24
QJ76Q6AI7Q,CUST313809,2025-05-15
XS67O5GD6T,CUST047270,2023-10-05
WK06Q2QW2U,CUST696461,2024-12-16
XY22G8BV1C,CUST402850,2024-12-06
GK21J8PZ9N,CUST527304,2024-11-13
PC72Q2GI0E,CUST491276,2024-01-14
YC88O8NF8A,CUST118836,2025-04-04
KL31C6PB2G,CUST586823,2023-11-14
DX77Q7DB4L,CUST933390,2024-05-12
YD82H5WW3O,CUST813065,2023-09-19
FS16X2FU2J,CUST876537,2024-06-15
QJ51S9AN4K,CUST613322,2024-04-06
WM98D5VT7V,CUST694037,2025-04-24
KQ07M5JW5Q,CUST710089,2024-11-27
BB63T4VC1X,CUST383674,2023-07-13
ER88W2FX5Y,CUST154231,2024-04-11
ZO47W2TL6I,CUST808158,2023-10-28
KA62G1PD9W,CUST671259,2024-06-03
YL25Q7IE7J,CUST495687,2025-02-11
QH21D4CB0Y,CUST691263,2025-02-13
KN92Y3OG6D,CUST802633,2024-04-02
YD54W2PD2E,CUST426244,2023-12-12
WR24C2FK4Z,CUST072521,2024-02-08
CT14T7PE9R,CUST905150,2024-07-23
HP34P4IZ4R,CUST888514,2023-10-14
WX68M2PJ7G,CUST321490,2025-02-02
KL95Z3WC3Z,CUST532540,2025-01-14
LB02Z6IW6D,CUST160498,2023-12-21
XI05X5XH4F,CUST739599,2023-09-13
BG36E8VZ6P,CUST376230,2024-11-28
XA27B0MO2J,CUST902746,2025-05-20
IM22H2RF2F,CUST803893,2024-05-04
RP15U7LY8S,CUST707181,2024-02-18
EB76J3FI6J,CUST031496,2024-09-03
YL49R8JU3A,CUST176310,2024-01-04
WR46D2SD4X,CUST191837,2024-11-19
CH22K9MX4W,CUST728149,2024-01-14
HR82Q0JD2E,CUST968995,2024-12-26
CW63M5AV3W,CUST647751,2023-08-12
WF34N6BU4Y,CUST194925,2025-05-12
TN49F4YH9H,CUST944351,2024-08-09
XQ96Z2BH1O,CUST461090,2024-10-13
MI88T1YY8L,CUST370014,2024-04-08
EX30E8AF8O,CUST023333,2025-05-01
TE91L4LH4X,CUST645847,2024-08-14
GH17O1PL9V,CUST566159,2023-12-04
LH92T7UK1X,CUST446669,2025-01-29
TT93W8IM3B,CUST517823,2024-06-05
JW10Z3WZ2R,CUST570269,2024-01-18
PI26K7ZH4X,CUST653041,2025-01-26
DI96G9DS5Z,CUST843792,2024-01-20
UH04I7MO8G,CUST055036,2023-10-11
HD75L4JG7T,CUST209791,2024-07-01
IO41N3BU9L,CUST772707,2024-07-08
NB22P5US5I,CUST892300,2024-02-08
AP89Y6CD2K,CUST320079,2024-03-28
XC02I4WY1T,CUST029131,2024-04-18
YI89S6ZZ6N,CUST040086,2023-07-31
GR36V3MS5Z,CUST604914,2025-02-04
YY99Y8EI0C,CUST772780,2023-11-08
EM13Z9UL3L,CUST084698,2024-06-24
QO82E8NO8P,CUST101786,2023-10-01
EC61Y0IO5R,CUST055668,2023-11-30
DT74Z5QQ9P,CUST572538,2024-04-14
IW66Y0TO4Z,CUST586943,2024-10-27
LD18C0QB1F,CUST570679,2024-10-01
JZ88E3YO4B,CUST579599,2025-07-07
XP92Y7TS9V,CUST217566,2025-03-04
YK51M3UC3U,CUST994071,2025-05-12
QZ39X1AZ0U,CUST498851,2024-02-26
FS72L4ZM4B,CUST218058,2025-02-23
MG25W3QB5Z,CUST362057,2023-09-23
GH31I4PF3T,CUST116515,2023-11-20
JV24T7FN5V,CUST953619,2023-12-01
EQ49U6TQ8C,CUST758967,2025-05-11
JL48L2SR4R,CUST396030,2024-02-24
UT07B7WX3J,CUST495539,2023-07-25
TQ02H8DH9P,CUST690153,2024-03-25
AR11B9AE9Y,CUST910128,2024-04-10
HD09W4ZX5K,CUST114766,2025-07-04
CN23I4RM6N,CUST200707,2023-12-05
FM82O6YT2C,CUST454098,2024-08-20
ZX99Y4YA9L,CUST523493,2024-08-07
SG28S2HY2T,CUST592254,2023-10-27
QY00R9XW2V,CUST859810,2024-05-12
QV30R8PS1Q,CUST058523,2024-02-17
ST59N7VO1N,CUST194346,2025-02-28
PL89Y8WQ4Z,CUST463762,2024-06-21
ZQ15V7DA6C,CUST107368,2025-03-07
NP69I3FH0L,CUST447335,2024-11-16
AV70K1GD5C,CUST518342,2024-01-05
HS69A7KA0U,CUST519518,2024-08-05
NV77H3CN0V,CUST522190,2024-07-01
RY23T2IS7P,CUST635024,2025-01-20
KG46B6BV6P,CUST815462,2025-05-25
BI63A3XR9N,CUST521196,2023-10-15
RN16N8GQ6H,CUST824659,2024-09-11
UJ91B9NE5W,CUST861995,2025-05-04
VL79I1EP6F,CUST467754,2023-12-11
FY96D5QO8P,CUST361135,2024-04-19
MU27E6VU0C,CUST695127,2024-01-10
PY35R0MP2X,CUST953487,2023-12-03
CF76D1BR4A,CUST265281,2024-07-18
YY23N1VI4G,CUST772494,2023-08-06
BU17Z4UJ0R,CUST880372,2025-04-12
QJ60F6UD7A,CUST316445,2025-03-04
JQ21J8IE3G,CUST948932,2024-10-25
TT11V4TF2R,CUST389388,2025-01-02
FM37A4PH5Z,CUST982703,2025-06-12
NW80H4SQ5Q,CUST290218,2025-05-01
KC51W7BA3S,CUST180839,2024-01-25
HZ32N5PP1B,CUST312774,2024-04-02
SV07F0WZ6J,CUST965122,2025-01-15
AJ76F9VG1Z,CUST530891,2023-10-31
ZU08Z2NA6M,CUST118338,2023-08-04
JG83G6ZX6U,CUST127326,2024-09-21
WI47C3UT7K,CUST643606,2024-02-21
ZJ07S7HV5G,CUST811229,2023-11-18
HD10Y3JA8F,CUST644673,2024-01-20
QC58F7EF0B,CUST922309,2025-03-16
LK21N0GN4H,CUST482788,2025-05-24
EG07T9MP4N,CUST771299,2025-03-25
QQ42W0PT7E,CUST103214,2025-04-28
AU62Q7DZ4D,CUST325479,2024-05-06
HS99K6AP9O,CUST388633,2024-04-16
BI42C2AD5I,CUST663520,2024-04-17
CE98Q9KO3R,CUST625892,2024-09-17
PF24Q4BF5H,CUST901549,2024-04-23
JZ76G9NS4U,CUST984450,2023-10-14
DV88O7ZM9E,CUST824268,2024-11-07
HS17T7SC0U,CUST433967,2024-09-12
NT66B6ZC2C,CUST943271,2023-10-27
GW43I2ZP1G,CUST542560,2025-05-05
DA49D8VG4Q,CUST623587,2024-07-05
JO66Z5QJ9X,CUST253869,2024-02-10
HE58C8JD6J,CUST483623,2024-10-13
ME75E4UH5L,CUST547190,2025-04-18
DM18W7VU8H,CUST774925,2024-08-23
HU53F9PU5M,CUST770056,2024-07-16
LL64I4JM3E,CUST733456,2024-05-20
EW69J1EE0B,CUST490673,2025-05-20
VO71X7VY7J,CUST460758,2023-12-20
LH78C2WD5N,CUST092951,2025-04-03
UR86H4JW0A,CUST321364,2025-05-21
TU23I4AD3W,CUST727205,2024-10-13
VP48E8QB9J,CUST610877,2024-05-31
TF34C3IX3Y,CUST918771,2023-11-01
ET78X5KB8F,CUST402248,2025-03-21
XV29J2QH0U,CUST008148,2023-12-31
DJ42E2YY7G,CUST757215,2025-05-02
WU14P6OE0J,CUST659199,2023-12-10
MG85Q6WE4C,CUST310235,2023-11-19
RC51G7IQ8V,CUST396672,2024-10-23
KM57F6GD0Y,CUST569700,2023-09-07
SB04N1QA3D,CUST237741,2024-12-18
FY47A8EX5O,CUST132588,2024-08-08
CA53V6GZ3J,CUST944667,2025-04-11
